1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1985:Q3,783692.00,340030.00,46788.00,78352.00,2176.00,279352.00,31025.00,7252.00,-1283.00,979757.00,321320.00,331602.00,91303.00,214520.00,21012.00,-196065.00,94236.00,152.00,13460.00,-115441.00,-138331.00,137360.00,-4524.00,-271167.00,7345.00,-10.00,-32038.00,332.00,0.00,0.00,0.00,28276.00,25956.00,2320.00,0.00,0.00,6548.00,2965.00,1272.00,278512.00,0.00,0.00,320.00,239936.00,239960.00,173852.00,66108.00,-24.00,-52.00,9356.00,224.00,28728.00,28904.00,-176.00,22890.00,-37060.00
1985:Q4,791281.00,345182.00,45404.00,76304.00,2316.00,284676.00,31433.00,7280.00,-1314.00,992749.00,325420.00,332610.00,93995.00,219044.00,21680.00,-201468.00,95940.00,1840.00,15156.00,-122524.00,-110364.00,136980.00,-280.00,-247064.00,68748.00,6320.00,78260.00,212.00,0.00,0.00,0.00,-8036.00,-10288.00,2252.00,0.00,0.00,-3176.00,-6384.00,1552.00,315812.00,0.00,400.00,48.00,295328.00,295320.00,217204.00,78116.00,8.00,-44.00,11888.00,2188.00,6004.00,34840.00,-28836.00,-12160.00,76044.00
1986:Q1,802189.00,341825.00,44492.00,81748.00,1468.00,293908.00,32359.00,7308.00,-919.00,1003644.00,325148.00,342653.00,90487.00,222568.00,22788.00,-201455.00,97560.00,3168.00,13212.00,-120275.00,-148610.00,134596.00,-36.00,-283170.00,-26302.00,74.00,-33534.00,1492.00,0.00,0.00,0.00,12568.00,12564.00,4.00,0.00,0.00,-3500.00,-4146.00,744.00,256868.00,0.00,0.00,844.00,197448.00,197664.00,155892.00,41772.00,-216.00,-44.00,7392.00,120.00,51108.00,26396.00,24712.00,28335.00,-13224.00
1986:Q2,805434.00,344405.00,42916.00,81364.00,1584.00,296364.00,31935.00,7536.00,-670.00,1029595.00,335940.00,346285.00,99218.00,224276.00,23876.00,-224161.00,99412.00,2592.00,13708.00,-141049.00,-231653.00,138576.00,-7432.00,-362797.00,-10861.00,-476.00,-32860.00,100.00,0.00,0.00,0.00,15856.00,14864.00,992.00,0.00,0.00,324.00,4791.00,1404.00,351936.00,0.00,400.00,372.00,297268.00,297260.00,167732.00,129528.00,8.00,-36.00,16936.00,1984.00,35012.00,32436.00,2576.00,90604.00,-37464.00
1986:Q3,819552.00,351973.00,43816.00,81860.00,1748.00,300380.00,33605.00,6708.00,-538.00,1049479.00,344760.00,351945.00,102918.00,224708.00,25148.00,-229927.00,101120.00,1100.00,14020.00,-143927.00,-138833.00,148092.00,-8.00,-286917.00,32755.00,-1914.00,27854.00,-760.00,0.00,0.00,0.00,11312.00,11104.00,208.00,0.00,0.00,-1392.00,-1393.00,-952.00,319672.00,0.00,800.00,304.00,256032.00,254456.00,263804.00,-9348.00,1576.00,-48.00,22580.00,292.00,39712.00,40568.00,-856.00,-5094.00,19860.00
1986:Q4,844463.00,364201.00,43568.00,90332.00,2052.00,305080.00,30558.00,8892.00,-220.00,1039563.00,340124.00,353761.00,93870.00,225264.00,26544.00,-195100.00,103164.00,2324.00,11500.00,-105760.00,-89417.00,146272.00,-4620.00,-231069.00,32495.00,-652.00,40176.00,-92.00,0.00,0.00,0.00,2968.00,-1920.00,4888.00,0.00,0.00,-4720.00,-6021.00,836.00,263564.00,0.00,0.00,436.00,231528.00,231332.00,143652.00,87680.00,196.00,-16.00,11564.00,1772.00,18280.00,32052.00,-13772.00,-16343.00,30756.00
1987:Q1,848115.00,358341.00,44128.00,93199.00,1860.00,311184.00,29594.00,9620.00,189.00,1042840.00,342300.00,357785.00,87755.00,226988.00,28012.00,-194725.00,104768.00,724.00,11420.00,-102101.00,-101117.00,147304.00,-4.00,-248417.00,-70949.00,-5336.00,-49356.00,-448.00,0.00,0.00,0.00,-10624.00,-9464.00,-1160.00,0.00,0.00,19380.00,-25933.00,1368.00,177468.00,0.00,0.00,512.00,146728.00,142784.00,62940.00,79844.00,3944.00,-36.00,7788.00,508.00,21968.00,25176.00,-3208.00,-984.00,-27540.00
1987:Q2,917307.00,410213.00,45836.00,104939.00,2000.00,314680.00,29013.00,10772.00,-146.00,1058861.00,346040.00,361801.00,91708.00,229136.00,30176.00,-141554.00,106416.00,1552.00,12448.00,-49138.00,-52533.00,153148.00,-188.00,-205493.00,62535.00,-7094.00,36790.00,1008.00,0.00,0.00,0.00,2908.00,3096.00,-188.00,0.00,0.00,3260.00,25171.00,492.00,268028.00,0.00,0.00,428.00,228992.00,230860.00,160724.00,70136.00,-1868.00,-8.00,1768.00,1956.00,34892.00,31864.00,3028.00,3395.00,30080.00
1987:Q3,908869.00,394853.00,46412.00,109371.00,1924.00,318732.00,28084.00,10136.00,-643.00,1062205.00,346192.00,362217.00,89612.00,233152.00,31032.00,-153336.00,108364.00,3748.00,11460.00,-60180.00,-56127.00,156044.00,-824.00,-211347.00,-45955.00,-498.00,-12326.00,-212.00,0.00,0.00,0.00,-23448.00,-2432.00,-21016.00,0.00,0.00,6848.00,-17963.00,1644.00,165392.00,0.00,0.00,456.00,123632.00,124536.00,71976.00,52560.00,-904.00,-12.00,8680.00,4124.00,28512.00,29448.00,-936.00,-4053.00,-8340.00
1987:Q4,923671.00,408541.00,47384.00,105242.00,2376.00,325128.00,26102.00,10296.00,-1398.00,1086727.00,356556.00,364065.00,95314.00,239984.00,30808.00,-163056.00,110620.00,-1556.00,12236.00,-63116.00,-71756.00,153292.00,-736.00,-224312.00,-17476.00,-8522.00,-7406.00,524.00,0.00,0.00,0.00,-268.00,-1476.00,1208.00,0.00,0.00,2424.00,-6024.00,1796.00,206836.00,0.00,0.00,480.00,197376.00,192404.00,116148.00,76256.00,4972.00,-4.00,11672.00,-1768.00,-920.00,35448.00,-36368.00,8640.00,-25696.00
1988:Q1,942380.00,402645.00,49564.00,101275.00,2124.00,345740.00,34110.00,8984.00,-2062.00,1106202.00,356592.00,379517.00,95925.00,244124.00,30044.00,-163822.00,113096.00,724.00,11952.00,-63402.00,-128029.00,147432.00,180.00,-275641.00,3023.00,-4162.00,26310.00,-316.00,0.00,0.00,0.00,-5908.00,-6316.00,408.00,0.00,0.00,536.00,-14121.00,684.00,278664.00,0.00,0.00,516.00,199860.00,200352.00,129184.00,71168.00,-492.00,0.00,11272.00,84.00,66932.00,25664.00,41268.00,64627.00,40544.00
1988:Q2,951249.00,400585.00,49316.00,106676.00,2748.00,352512.00,28452.00,9228.00,1732.00,1107003.00,357568.00,380641.00,94690.00,244608.00,29496.00,-155754.00,115356.00,2520.00,13052.00,-55970.00,-101303.00,147876.00,2428.00,-251607.00,-10179.00,-584.00,-4940.00,288.00,0.00,0.00,0.00,-4236.00,-1484.00,-2752.00,0.00,0.00,-2268.00,461.00,1100.00,241428.00,0.00,0.00,400.00,183736.00,176012.00,120440.00,55572.00,7724.00,4.00,4480.00,2080.00,50728.00,28640.00,22088.00,45333.00,-380.00
1988:Q3,967486.00,402529.00,50240.00,115295.00,2392.00,357576.00,28136.00,9864.00,1454.00,1118678.00,357716.00,383949.00,99281.00,248860.00,28872.00,-151192.00,117352.00,44.00,12312.00,-46196.00,-46801.00,148076.00,-2380.00,-192497.00,30079.00,14450.00,19530.00,-900.00,0.00,0.00,0.00,7268.00,10932.00,-3664.00,0.00,0.00,-3432.00,-7897.00,1060.00,222576.00,0.00,0.00,480.00,189352.00,168456.00,124120.00,44336.00,20896.00,-8.00,1536.00,148.00,31068.00,33840.00,-2772.00,605.00,16676.00
1988:Q4,988612.00,409621.00,50188.00,121258.00,2232.00,363288.00,30169.00,10352.00,1504.00,1147215.00,371468.00,387665.00,105826.00,254068.00,28188.00,-158603.00,119408.00,2108.00,11128.00,-52431.00,-100471.00,148548.00,-852.00,-248167.00,-43051.00,-4142.00,-4918.00,-60.00,0.00,0.00,0.00,-35016.00,-36820.00,1804.00,0.00,0.00,5460.00,-5679.00,1304.00,205116.00,0.00,0.00,648.00,178672.00,137064.00,77460.00,59604.00,41608.00,-16.00,14576.00,2380.00,8856.00,30872.00,-22016.00,48040.00,-15320.00
1989:Q1,1032878.00,439507.00,50816.00,126070.00,3000.00,372764.00,28721.00,10860.00,1140.00,1169191.00,368520.00,408783.00,101076.00,263236.00,27576.00,-136313.00,121388.00,-140.00,12204.00,-26989.00,-103186.00,149024.00,124.00,-252334.00,-32014.00,7792.00,-45029.00,-288.00,0.00,0.00,0.00,1977.00,2032.00,-55.00,0.00,0.00,1692.00,809.00,1032.00,220320.00,0.00,1400.00,560.00,190004.00,191180.00,126228.00,64952.00,-1176.00,-4.00,11772.00,88.00,16500.00,23448.00,-6948.00,76197.00,-33993.00
1989:Q2,1033198.00,448427.00,49236.00,116502.00,2464.00,375660.00,28524.00,11252.00,1133.00,1191419.00,382152.00,413227.00,99768.00,269260.00,27012.00,-158221.00,123292.00,2978.00,10964.00,-48871.00,-60776.00,149668.00,-1548.00,-208896.00,34160.00,24328.00,20519.00,-188.00,0.00,0.00,0.00,-1981.00,1396.00,-3377.00,0.00,0.00,4053.00,-13386.00,816.00,243056.00,0.00,12600.00,720.00,148804.00,143672.00,94812.00,48860.00,5132.00,-4.00,6872.00,2108.00,71956.00,27964.00,43992.00,11905.00,43312.00
1989:Q3,1046025.00,457067.00,50040.00,113065.00,2736.00,379032.00,30582.00,12544.00,959.00,1209565.00,383488.00,418995.00,108974.00,271388.00,26720.00,-163540.00,125132.00,-561.00,10192.00,-48039.00,-69031.00,155000.00,-728.00,-223303.00,8781.00,11772.00,-25105.00,-520.00,0.00,0.00,0.00,-11179.00,-11200.00,21.00,0.00,0.00,2067.00,-6034.00,37780.00,232084.00,0.00,0.00,440.00,182852.00,175752.00,124184.00,51568.00,7100.00,-4.00,1984.00,-32.00,46844.00,34952.00,11892.00,20992.00,-3502.00
1989:Q4,1057793.00,467379.00,48872.00,113219.00,2760.00,384396.00,27639.00,12492.00,1036.00,1226291.00,386492.00,426411.00,111732.00,274756.00,26900.00,-168498.00,126832.00,2719.00,11888.00,-56273.00,-90926.00,151176.00,-792.00,-241310.00,27527.00,6842.00,-7099.00,424.00,0.00,0.00,0.00,-903.00,-1388.00,485.00,0.00,0.00,4964.00,1447.00,21852.00,268837.00,0.00,0.00,548.00,201981.00,206561.00,127108.00,79453.00,-4580.00,0.00,13849.00,2464.00,49995.00,34291.00,15704.00,34653.00,-29494.00
1990:Q1,1065119.00,463172.00,50276.00,113622.00,2688.00,396460.00,27804.00,12120.00,-1023.00,1260403.00,396704.00,443404.00,113223.00,280316.00,26756.00,-195284.00,128664.00,-284.00,12596.00,-78932.00,-123316.00,155916.00,-432.00,-278800.00,7863.00,6392.00,-24931.00,592.00,0.00,0.00,0.00,39965.00,10528.00,29437.00,0.00,0.00,3977.00,-15424.00,-2708.00,286664.00,0.00,0.00,600.00,272548.00,242976.00,46896.00,196080.00,29572.00,4.00,-9612.00,-16.00,23140.00,23804.00,-664.00,44384.00,8315.00
1990:Q2,1081255.00,472028.00,50764.00,117868.00,2888.00,400440.00,27057.00,12504.00,-2294.00,1282964.00,401008.00,449576.00,120784.00,285016.00,26580.00,-201709.00,130324.00,1486.00,5692.00,-78563.00,-42546.00,158500.00,-1360.00,-199686.00,102926.00,-1304.00,-15918.00,-296.00,0.00,0.00,0.00,40638.00,-2336.00,42974.00,0.00,0.00,4792.00,258.00,74756.00,302612.00,0.00,0.00,644.00,252293.00,246921.00,192820.00,54101.00,5372.00,-12.00,-2432.00,2192.00,49927.00,34743.00,15184.00,-36017.00,-17523.00
1990:Q3,1096934.00,477004.00,51132.00,121645.00,3040.00,405876.00,27422.00,13436.00,-2621.00,1293677.00,398688.00,454184.00,121037.00,293212.00,26556.00,-196743.00,132044.00,-290.00,9344.00,-73753.00,-20133.00,159304.00,-1436.00,-178001.00,106791.00,-4212.00,32732.00,496.00,0.00,0.00,0.00,60670.00,6112.00,54558.00,0.00,0.00,-3404.00,3176.00,17332.00,284792.00,0.00,0.00,396.00,288796.00,290116.00,237992.00,52124.00,-1320.00,-4.00,-5444.00,140.00,908.00,32556.00,-31648.00,-53619.00,39111.00
1990:Q4,1107211.00,476232.00,51476.00,119345.00,3504.00,405384.00,39483.00,15176.00,-3389.00,1317153.00,410860.00,465568.00,116501.00,297640.00,26584.00,-209942.00,133560.00,2468.00,38800.00,-117650.00,-90422.00,159096.00,104.00,-249622.00,49291.00,2370.00,27479.00,-224.00,0.00,0.00,0.00,-6730.00,-22056.00,15326.00,0.00,0.00,-12306.00,-8922.00,47624.00,298913.00,0.00,6000.00,2172.00,307366.00,308378.00,221012.00,87366.00,-1012.00,0.00,-5699.00,2436.00,-13362.00,37866.00,-51228.00,-27229.00,3408.00
1991:Q1,1099105.00,459568.00,59704.00,112977.00,2664.00,415492.00,32366.00,16548.00,-214.00,1283219.00,427160.00,487124.00,41319.00,300884.00,26732.00,-184114.00,135664.00,-74.00,14992.00,-63368.00,-103764.00,155704.00,152.00,-259620.00,37175.00,1314.00,57972.00,-412.00,0.00,0.00,0.00,39321.00,680.00,38641.00,0.00,0.00,-7249.00,-27651.00,-26120.00,296795.00,0.00,0.00,-1192.00,233492.00,257492.00,180826.00,76667.00,-24000.00,4.00,-12259.00,244.00,76505.00,23425.00,53080.00,40395.00,42000.00
1991:Q2,1101273.00,461448.00,61324.00,108251.00,2688.00,418348.00,30046.00,16936.00,2232.00,1345330.00,426196.00,497272.00,90938.00,304124.00,26800.00,-244057.00,137392.00,2614.00,11816.00,-121095.00,-122697.00,159308.00,148.00,-282153.00,7353.00,-1768.00,-67514.00,976.00,0.00,0.00,0.00,29541.00,-5140.00,34681.00,0.00,0.00,-1634.00,19764.00,27988.00,289506.00,0.00,0.00,448.00,289017.00,295217.00,237698.00,57519.00,-6200.00,-4.00,-4031.00,2288.00,1789.00,29509.00,-27720.00,1602.00,-48317.00
1991:Q3,1110403.00,464132.00,61828.00,108689.00,2564.00,422836.00,30329.00,17476.00,2549.00,1379691.00,423452.00,501056.00,123715.00,304380.00,27088.00,-269288.00,138968.00,618.00,25220.00,-156158.00,-126655.00,157460.00,136.00,-284251.00,95650.00,-7536.00,-13994.00,-68.00,0.00,0.00,0.00,-3568.00,-13632.00,10064.00,0.00,0.00,-1756.00,-10529.00,133100.00,379901.00,0.00,0.00,400.00,405299.00,434091.00,400801.00,33291.00,-28792.00,0.00,52.00,-436.00,-25415.00,32293.00,-57708.00,-29503.00,25292.00
1991:Q4,1120524.00,469212.00,64204.00,109830.00,2492.00,425776.00,27282.00,17788.00,3940.00,1407897.00,418956.00,515596.00,137617.00,308044.00,27684.00,-287373.00,139592.00,2897.00,10000.00,-160678.00,-203720.00,154716.00,160.00,-358596.00,99406.00,-2448.00,133138.00,96.00,0.00,0.00,0.00,-23365.00,-1692.00,-21673.00,0.00,0.00,-7893.00,-9406.00,9284.00,458002.00,0.00,0.00,504.00,338560.00,334744.00,274612.00,60132.00,3816.00,0.00,-5858.00,2688.00,122108.00,32592.00,89516.00,43042.00,38845.00
1992:Q1,1131157.00,461343.00,63640.00,117588.00,2652.00,438204.00,26314.00,17480.00,3936.00,1455870.00,423092.00,545643.00,152523.00,306436.00,28176.00,-324713.00,139920.00,-1320.00,10352.00,-193825.00,-282657.00,155520.00,208.00,-438385.00,-52196.00,2260.00,-94165.00,1400.00,0.00,0.00,0.00,16910.00,112.00,16798.00,0.00,0.00,-48.00,-9589.00,31036.00,386189.00,0.00,0.00,72.00,362686.00,373850.00,318500.00,55349.00,-11164.00,0.00,-5543.00,-464.00,29439.00,26331.00,3108.00,88832.00,-76988.00
1992:Q2,1145711.00,470239.00,63064.00,119405.00,2604.00,442832.00,25684.00,17264.00,4619.00,1477117.00,425540.00,557455.00,157378.00,307912.00,28832.00,-331406.00,140864.00,2759.00,12728.00,-206029.00,-200910.00,156644.00,208.00,-357762.00,30747.00,-2586.00,8548.00,1200.00,0.00,0.00,0.00,-19614.00,-688.00,-18926.00,0.00,0.00,-7452.00,16387.00,34264.00,388510.00,0.00,0.00,288.00,363357.00,362969.00,307494.00,55475.00,388.00,-8.00,356.00,2452.00,22065.00,33493.00,-11428.00,-5119.00,-5170.00
1992:Q3,1153124.00,479431.00,61860.00,115153.00,2592.00,446600.00,24998.00,17644.00,4846.00,1497053.00,435612.00,561819.00,161938.00,307676.00,30008.00,-343929.00,141700.00,553.00,10928.00,-213710.00,-217170.00,157056.00,180.00,-374406.00,34747.00,-3306.00,79514.00,-104.00,0.00,0.00,0.00,-28321.00,440.00,-28761.00,0.00,0.00,-12310.00,-5831.00,5104.00,409153.00,0.00,0.00,188.00,379495.00,370467.00,330030.00,40437.00,9028.00,0.00,-3845.00,668.00,32647.00,28767.00,3880.00,3460.00,94504.00
1992:Q4,1187423.00,498975.00,64616.00,122927.00,2704.00,448224.00,25611.00,21288.00,3078.00,1517996.00,436600.00,566999.00,177089.00,305524.00,31784.00,-330573.00,143220.00,2575.00,11320.00,-201248.00,-246626.00,156356.00,160.00,-403142.00,-104810.00,-3288.00,-61313.00,-5204.00,0.00,0.00,0.00,-16728.00,132.00,-16860.00,0.00,0.00,-6899.00,-2498.00,-8880.00,298332.00,0.00,-8000.00,332.00,269543.00,266875.00,213292.00,53583.00,2668.00,0.00,-2172.00,3100.00,35529.00,31581.00,3948.00,45378.00,-79834.00
1993:Q1,1178572.00,480339.00,62220.00,127947.00,2844.00,455772.00,27121.00,20064.00,2265.00,1519172.00,424644.00,583294.00,165374.00,310764.00,35096.00,-340600.00,143996.00,195.00,12444.00,-209243.00,-199665.00,152404.00,224.00,-352293.00,-70396.00,2698.00,-20452.00,248.00,0.00,0.00,0.00,-23002.00,-5328.00,-17674.00,0.00,0.00,-4151.00,-23921.00,-1816.00,281897.00,0.00,0.00,288.00,235542.00,232382.00,177138.00,55244.00,3160.00,0.00,3155.00,12.00,42900.00,30540.00,12360.00,-9579.00,-16816.00
1993:Q2,1225357.00,505254.00,64756.00,137883.00,2640.00,463688.00,27205.00,19796.00,4135.00,1531351.00,424088.00,588338.00,169881.00,311852.00,37192.00,-305994.00,144856.00,1251.00,10004.00,-172393.00,-192885.00,151476.00,156.00,-344517.00,42192.00,-1890.00,65686.00,-404.00,0.00,0.00,0.00,-25123.00,-3032.00,-22091.00,0.00,0.00,-4372.00,12054.00,-3760.00,386709.00,0.00,0.00,360.00,364575.00,360495.00,284530.00,75965.00,4080.00,0.00,2539.00,2560.00,16675.00,34059.00,-17384.00,20492.00,54121.00
1993:Q3,1233142.00,515625.00,65360.00,131198.00,2708.00,468096.00,26931.00,19760.00,3464.00,1550328.00,430104.00,592070.00,178322.00,312504.00,37328.00,-317186.00,145556.00,-825.00,12500.00,-183305.00,-181668.00,148828.00,100.00,-330596.00,-30607.00,1396.00,12425.00,-36.00,0.00,0.00,0.00,-17369.00,-4488.00,-12881.00,0.00,0.00,702.00,-11046.00,-16680.00,299990.00,0.00,0.00,424.00,273919.00,257687.00,217186.00,40501.00,16232.00,-4.00,5851.00,276.00,19523.00,24223.00,-4700.00,-1636.00,8967.00
1993:Q4,1286833.00,529534.00,73096.00,156847.00,2768.00,474512.00,25121.00,20996.00,3959.00,1570291.00,431964.00,595994.00,196041.00,310636.00,35656.00,-283458.00,146728.00,2146.00,10656.00,-149532.00,-190490.00,150024.00,136.00,-340650.00,5906.00,1744.00,25336.00,-60.00,0.00,0.00,0.00,-37018.00,-29304.00,-9126.00,1412.00,0.00,-1732.00,10593.00,7044.00,346556.00,0.00,0.00,712.00,298780.00,291056.00,236750.00,54306.00,7724.00,-4.00,258.00,2724.00,44086.00,31594.00,12492.00,40957.00,30545.00
1994:Q1,1284246.00,526741.00,75463.00,140977.00,2956.00,486160.00,24347.00,22720.00,4882.00,1550737.00,423240.00,608392.00,176653.00,309236.00,33216.00,-266491.00,146924.00,-766.00,8440.00,-127241.00,-106536.00,141180.00,-68.00,-247648.00,-112173.00,314.00,-12160.00,-352.00,0.00,0.00,0.00,-48080.00,-26028.00,-22040.00,-12.00,0.00,-7079.00,-37535.00,-7280.00,135476.00,0.00,0.00,656.00,102460.00,103764.00,70435.00,33329.00,-1304.00,0.00,1085.00,24.00,31251.00,28207.00,3044.00,-20705.00,-28741.00
1994:Q2,1330658.00,555921.00,78643.00,148779.00,3188.00,494212.00,23756.00,21524.00,4635.00,1567468.00,424852.00,612876.00,181084.00,316624.00,32032.00,-236810.00,147704.00,214.00,11356.00,-100676.00,-220266.00,144180.00,-936.00,-363510.00,-58547.00,-7360.00,-66890.00,-136.00,0.00,0.00,0.00,-11094.00,-4540.00,-6570.00,16.00,0.00,-1001.00,7678.00,20256.00,304964.00,0.00,0.00,636.00,278560.00,273844.00,241460.00,32384.00,4716.00,0.00,268.00,2716.00,22784.00,32656.00,-9872.00,119590.00,-69431.00
1994:Q3,1339277.00,544221.00,80487.00,163325.00,3176.00,498596.00,23569.00,22044.00,3859.00,1593870.00,434224.00,616784.00,187262.00,323992.00,31608.00,-254593.00,148656.00,-157.00,11720.00,-117500.00,-101579.00,149732.00,1408.00,-252719.00,-30312.00,2.00,-19322.00,132.00,0.00,0.00,0.00,-1405.00,2472.00,-4693.00,816.00,0.00,-666.00,-1170.00,-7884.00,222407.00,0.00,0.00,768.00,204942.00,202046.00,172308.00,29738.00,2896.00,0.00,-3381.00,392.00,19686.00,24110.00,-4424.00,-15921.00,-21580.00
1994:Q4,1362992.00,553445.00,81351.00,173811.00,3248.00,505640.00,22637.00,20076.00,2784.00,1619831.00,427008.00,625256.00,202183.00,333508.00,31876.00,-256839.00,149952.00,2749.00,12240.00,-121876.00,-53727.00,146344.00,-108.00,-199963.00,53031.00,-3770.00,11449.00,-136.00,0.00,0.00,0.00,38030.00,35572.00,-22770.00,25228.00,0.00,-6369.00,5979.00,7848.00,252994.00,0.00,0.00,684.00,188003.00,193679.00,164465.00,29214.00,-5676.00,0.00,1148.00,1940.00,61218.00,34506.00,26712.00,-68149.00,12972.00
1995:Q1,1388370.00,567680.00,76570.00,178077.00,3600.00,514428.00,22971.00,18868.00,6176.00,1642457.00,428892.00,643696.00,191865.00,344356.00,33648.00,-254087.00,151484.00,704.00,13668.00,-116975.00,-21716.00,148676.00,-164.00,-170228.00,-30371.00,13418.00,-12096.00,1752.00,0.00,0.00,0.00,-9078.00,-408.00,-8706.00,36.00,0.00,-2370.00,-7348.00,-14648.00,139858.00,0.00,0.00,736.00,147742.00,148970.00,136533.00,12437.00,-1228.00,0.00,-8491.00,200.00,-329.00,23691.00,-24020.00,-95259.00,-18228.00
1995:Q2,1416664.00,594377.00,75726.00,176888.00,3708.00,519100.00,23816.00,17860.00,5189.00,1658418.00,430920.00,651904.00,189250.00,352040.00,34304.00,-241754.00,151724.00,3675.00,14228.00,-107933.00,-258453.00,148788.00,-2772.00,-404469.00,40433.00,7328.00,70766.00,-288.00,0.00,0.00,0.00,-22417.00,-2536.00,-17229.00,-2652.00,0.00,-2874.00,-6878.00,-5204.00,444902.00,0.00,0.00,680.00,412488.00,410880.00,374811.00,36069.00,1608.00,0.00,-6837.00,1724.00,36847.00,31463.00,5384.00,150519.00,52133.00
1995:Q3,1423639.00,591549.00,75434.00,182760.00,4168.00,524572.00,23424.00,17128.00,4604.00,1668851.00,430240.00,657032.00,191107.00,355632.00,34840.00,-245212.00,152276.00,2574.00,12908.00,-108418.00,-108899.00,146672.00,-28348.00,-227223.00,-50366.00,5040.00,-39892.00,-4.00,0.00,0.00,0.00,-9815.00,-768.00,-12867.00,3820.00,0.00,-3914.00,-7553.00,5772.00,176857.00,0.00,8600.00,788.00,125442.00,125034.00,108531.00,16503.00,408.00,0.00,-3209.00,296.00,44941.00,22601.00,22340.00,481.00,-41490.00
1995:Q4,1440874.00,607583.00,74482.00,179555.00,4188.00,529512.00,25038.00,16288.00,4228.00,1663179.00,420584.00,662904.00,187199.00,357276.00,35216.00,-222305.00,152184.00,3975.00,11004.00,-85100.00,-67434.00,146668.00,-432.00,-213670.00,-77634.00,-32.00,-18784.00,-452.00,0.00,0.00,0.00,-57319.00,-50140.00,-15243.00,8064.00,0.00,2795.00,-9685.00,5844.00,136036.00,0.00,0.00,508.00,-24657.00,-29789.00,75121.00,-104910.00,5132.00,0.00,686.00,1856.00,157642.00,143338.00,14304.00,-17666.00,-15387.00
1996:Q1,1477521.00,636390.00,72645.00,182288.00,4604.00,533960.00,26404.00,16980.00,4250.00,1700626.00,423492.00,682623.00,200191.00,359124.00,35196.00,-223105.00,152544.00,1866.00,13152.00,-85579.00,-22833.00,153664.00,-1172.00,-175325.00,32746.00,2058.00,21130.00,380.00,0.00,0.00,0.00,28663.00,32388.00,-7600.00,3875.00,0.00,-1931.00,-10646.00,-6908.00,208072.00,0.00,0.00,-4.00,288747.00,291067.00,185933.00,105134.00,-2320.00,0.00,-458.00,368.00,-80582.00,-66050.00,-14532.00,-62745.00,6367.00
1996:Q2,1531828.00,673639.00,71177.00,191917.00,4840.00,542164.00,26107.00,17908.00,4076.00,1711685.00,430440.00,688159.00,200754.00,357216.00,35116.00,-179857.00,152448.00,4280.00,10656.00,-42345.00,-144495.00,152076.00,-700.00,-295871.00,-5632.00,1752.00,-21866.00,13204.00,0.00,0.00,0.00,9382.00,1324.00,-3888.00,11946.00,0.00,-2516.00,-1987.00,-3600.00,290239.00,0.00,0.00,-180.00,258375.00,256127.00,206592.00,49535.00,2248.00,-4.00,814.00,2432.00,28801.00,17005.00,11796.00,102150.00,-9697.00
1996:Q3,1543902.00,674219.00,71701.00,192640.00,5384.00,549160.00,27463.00,18768.00,4567.00,1713538.00,427256.00,691311.00,198943.00,361172.00,34856.00,-169636.00,152412.00,1263.00,8880.00,-27367.00,-52265.00,149648.00,-1640.00,-200273.00,-3179.00,-16312.00,33439.00,-4092.00,0.00,0.00,0.00,-10025.00,-4416.00,-9548.00,3939.00,0.00,1757.00,-8681.00,736.00,197094.00,0.00,-1800.00,2344.00,191158.00,194230.00,167546.00,26684.00,-3072.00,-4.00,2028.00,156.00,3212.00,32848.00,-29636.00,24898.00,55943.00
1996:Q4,1591881.00,689392.00,75893.00,195643.00,5792.00,556368.00,26595.00,37252.00,4946.00,1733301.00,432484.00,696483.00,207450.00,362440.00,34444.00,-141420.00,152204.00,4083.00,11036.00,-4335.00,23533.00,143780.00,-15628.00,-104619.00,5513.00,982.00,11150.00,-3748.00,0.00,0.00,0.00,-12335.00,-18708.00,-7824.00,14197.00,0.00,6366.00,20010.00,-16912.00,110131.00,0.00,0.00,-4.00,61752.00,65048.00,-2912.00,67960.00,-3296.00,-8.00,2019.00,-488.00,46860.00,27600.00,19260.00,-27868.00,-1177.00
