date,FU893064105.Q,FU103164103.Q,FU793164105.Q,FU763164103.Q,FU513164103.Q,FU543164173.Q,FU554090005.Q,FU564090005.Q,FU643164103.Q,FU403164105.Q,FU663164103.Q,FU733164103.Q,FU503164105.Q,FU263164103.Q,FU893064105.Q,FU153064105.Q,FU313064105.Q,FU213064103.Q,FU713064103.Q,FU763064105.Q,FU753064103.Q,FU513064105.Q,FU543064105.Q,FU573064105.Q,FU343064105.Q,FU223064145.Q,FU653064100.Q,FU553064103.Q,FU563064103.Q,FU663064103.Q,FU503064105.Q,FU263064105.Q
2013:Q3,-67289.00,-86014.00,47715.00,653.00,-2383.00,-2668.00,362.00,53692.00,6237.00,-1370.00,67.00,-6875.00,0.00,-28990.00,-67289.00,-120175.00,-2576.00,-103.00,0.00,319.00,0.00,149.00,-9283.00,-51930.00,-2299.00,-52303.00,43667.00,666.00,51076.00,-1374.00,0.00,76877.00
2013:Q4,26945.00,-120686.00,51715.00,1226.00,-2738.00,-2411.00,955.00,58567.00,8153.00,355.00,-9274.00,-3118.00,0.00,95916.00,26945.00,52521.00,-280.00,-136.00,0.00,2032.00,0.00,-844.00,4209.00,-51930.00,4988.00,-47300.00,42996.00,2256.00,68169.00,35369.00,0.00,-85105.00
2014:Q1,-30607.00,-125459.00,8361.00,619.00,-4467.00,-3577.00,1030.00,14504.00,4714.00,-2021.00,-1772.00,-669.00,0.00,86491.00,-30607.00,-85053.00,-138.00,1009.00,0.00,-615.00,0.00,608.00,-3000.00,-45977.00,1807.00,-50697.00,68542.00,1320.00,3402.00,-21380.00,0.00,99565.00
2014:Q2,97340.00,-68268.00,73881.00,1077.00,-2354.00,-2961.00,452.00,57750.00,11720.00,657.00,-27.00,7567.00,0.00,91727.00,97340.00,110307.00,-270.00,1683.00,0.00,-176.00,0.00,-3160.00,204.00,-45977.00,-78.00,-45478.00,35117.00,950.00,46485.00,7988.00,0.00,-10255.00
2014:Q3,49779.00,-108574.00,48870.00,706.00,-5561.00,-4394.00,2467.00,48839.00,7590.00,-319.00,-123.00,-335.00,0.00,109483.00,49779.00,-13842.00,-1059.00,-738.00,0.00,391.00,0.00,923.00,-2956.00,-45977.00,816.00,-18435.00,19257.00,4544.00,42597.00,13438.00,0.00,50820.00
2014:Q4,158434.00,-89902.00,104411.00,288.00,-4473.00,-4011.00,943.00,119691.00,8684.00,-36.00,-9783.00,-6892.00,0.00,143925.00,158434.00,158889.00,-170.00,501.00,0.00,1073.00,0.00,4210.00,1168.00,-45977.00,934.00,-17565.00,-28688.00,824.00,98174.00,8638.00,0.00,-23577.00
2015:Q1,127697.00,-147845.00,78359.00,6002.00,-4848.00,-5619.00,849.00,55532.00,13486.00,-1910.00,2630.00,12237.00,0.00,197183.00,127697.00,105029.00,-110.00,1617.00,0.00,-418.00,0.00,-240.00,1099.00,-27737.00,1433.00,-17947.00,50299.00,234.00,31566.00,-25964.00,0.00,8836.00
2015:Q2,33695.00,-122367.00,42371.00,544.00,-5133.00,-927.00,897.00,41455.00,8264.00,-811.00,-2422.00,504.00,0.00,113691.00,33695.00,26770.00,146.00,244.00,0.00,774.00,0.00,-956.00,-850.00,-34001.00,-938.00,-18630.00,56711.00,210.00,41699.00,2791.00,0.00,-40275.00
2015:Q3,-176264.00,-157111.00,34962.00,561.00,-6206.00,-1886.00,504.00,43167.00,2028.00,-358.00,9753.00,-12601.00,0.00,-54115.00,-176264.00,-157651.00,-50.00,1608.00,0.00,796.00,0.00,2459.00,-2390.00,-24799.00,-310.00,-11922.00,8935.00,68.00,22169.00,-5673.00,0.00,-9504.00
2015:Q4,-112856.00,-135756.00,77086.00,2383.00,-5845.00,-1569.00,-573.00,90766.00,3314.00,1643.00,-6435.00,-6598.00,0.00,-54186.00,-112856.00,26974.00,-10.00,1602.00,0.00,867.00,0.00,-3317.00,-839.00,-26049.00,-7.00,-18215.00,-60127.00,-218.00,78023.00,18496.00,0.00,-130036.00
2016:Q1,-180492.00,-156520.00,36555.00,855.00,-6096.00,-1821.00,171.00,34642.00,7158.00,-439.00,6045.00,-3960.00,0.00,-60527.00,-180492.00,4140.00,0.00,513.00,0.00,-7375.00,0.00,-995.00,735.00,-23347.00,-2964.00,-2145.00,-2803.00,-190.00,-6761.00,-31020.00,0.00,-108280.00
2016:Q2,-12549.00,-170603.00,26924.00,1001.00,-4792.00,-1478.00,-173.00,30456.00,10395.00,-62.00,-2400.00,-6023.00,0.00,131130.00,-12549.00,87366.00,-30.00,1011.00,0.00,-450.00,0.00,-3385.00,1038.00,-21335.00,-2316.00,-18793.00,-19270.00,38.00,8498.00,1000.00,0.00,-45921.00
