date,FU156010001.Q,FU156210005.Q,FU156012005.Q,FU156900005.Q,FU156007015.Q,FU313154015.Q,FU156600075.Q,FU155111005.Q,FU156300005.Q,FU155440005.Q,FU156000105.Q,FU155090005.Q,FU155050005.Q,FU155111003.Q,FU155012005.Q,FU165013005.Q,FU155420003.Q,FU155000005.Q,FU154090005.Q,FU153091003.Q,FU153020005.Q,FU153030005.Q,FU153034005.Q,FU154022005.Q,FU163069103.Q,FU153061105.Q,FU153061705.Q,FU153062005.Q,FU153063005.Q,FU154023005.Q,FU153069005.Q,FU153065005.Q,FU163066223.Q,FU153064105.Q,FU153064205.Q,FU153040005.Q,FU153050005.Q,FU152090205.Q,FU153090005.Q,FU154190005.Q,FU163162003.Q,FU154123005.Q,FU153165105.Q,FU153166000.Q,FU153168005.Q,FU153169005.Q,FU163165505.Q,FU163170003.Q,FU543077073.Q,FU157005005.Q
1987:Q3,995674.00,121542.00,874132.00,814155.00,59977.00,922.00,-5588.00,28776.00,104868.00,2730.00,197401.00,247746.00,166705.00,108191.00,50231.00,9104.00,-821.00,81042.00,161394.00,-125.00,6085.00,35468.00,3680.00,52030.00,-5643.00,13186.00,2092.00,27281.00,15114.00,4051.00,667.00,3384.00,0.00,-17909.00,1439.00,7314.00,69044.00,-6409.00,6726.00,80352.00,-240.00,80178.00,53723.00,19324.00,5203.00,2167.00,-239.00,104.00,310.00,-50345.00
1987:Q4,1019618.00,113730.00,905888.00,822869.00,83019.00,-506.00,-9602.00,24449.00,107200.00,2525.00,221239.00,257957.00,165323.00,105703.00,51236.00,9214.00,-830.00,92633.00,151356.00,222.00,15144.00,62379.00,11901.00,51378.00,10236.00,21683.00,7099.00,27290.00,-14930.00,-7711.00,-12989.00,5278.00,0.00,-33238.00,-15161.00,4236.00,60021.00,-4651.00,6836.00,58723.00,125.00,56872.00,52664.00,19003.00,-1319.00,-16303.00,2827.00,1136.00,590.00,-36718.00
1988:Q1,1038442.00,114771.00,923671.00,843608.00,80063.00,164.00,10787.00,27424.00,108414.00,2646.00,202632.00,250207.00,169032.00,109409.00,51165.00,9293.00,-834.00,81174.00,111936.00,-35.00,-13565.00,48404.00,27288.00,4794.00,-1212.00,-902.00,-2811.00,7992.00,1727.00,1814.00,1850.00,-36.00,0.00,-38138.00,3122.00,3490.00,76042.00,-6005.00,4725.00,30762.00,105.00,30178.00,36339.00,-4908.00,-1458.00,-1812.00,2017.00,609.00,-130.00,-47575.00
1988:Q2,1056941.00,145947.00,910993.00,859124.00,51869.00,746.00,8348.00,26697.00,110284.00,2596.00,178652.00,197932.00,171292.00,110056.00,52580.00,9500.00,-844.00,26640.00,113323.00,406.00,4419.00,34676.00,-20478.00,46575.00,9024.00,28579.00,-5157.00,15826.00,-1697.00,2732.00,2431.00,301.00,0.00,-27819.00,104.00,5923.00,68069.00,-5676.00,4392.00,86683.00,107.00,85907.00,66506.00,16396.00,598.00,1143.00,1264.00,609.00,60.00,-19280.00
1988:Q3,1079737.00,123691.00,956046.00,876971.00,79075.00,60.00,-4958.00,24107.00,112728.00,2926.00,218003.00,253508.00,171256.00,109397.00,53137.00,9581.00,-858.00,82252.00,163538.00,188.00,-5180.00,42931.00,2441.00,62443.00,16767.00,25813.00,4210.00,16659.00,-1006.00,285.00,-287.00,572.00,0.00,-9184.00,-4386.00,5308.00,72921.00,-9701.00,5472.00,81286.00,704.00,79810.00,57485.00,15710.00,1237.00,4115.00,1263.00,608.00,164.00,-35506.00
1988:Q4,1101224.00,121529.00,979695.00,895958.00,83737.00,379.00,-12503.00,25823.00,115210.00,2947.00,234706.00,263458.00,175964.00,113065.00,53958.00,9820.00,-879.00,87494.00,165601.00,353.00,13930.00,41068.00,8360.00,65200.00,13632.00,22920.00,21728.00,18100.00,-11180.00,1409.00,-10.00,1419.00,0.00,-42389.00,-2497.00,9337.00,76513.00,-12052.00,6369.00,78107.00,575.00,76568.00,55243.00,19368.00,3.00,2076.00,-122.00,609.00,355.00,-28752.00
1989:Q1,1133175.00,122154.00,1011022.00,910995.00,100026.00,-72.00,10167.00,24686.00,116987.00,2887.00,228572.00,230694.00,175904.00,113155.00,53567.00,10079.00,-896.00,54790.00,80663.00,445.00,-17962.00,23451.00,27116.00,8653.00,6669.00,15276.00,-4025.00,-1150.00,-8117.00,2074.00,1374.00,700.00,0.00,-30212.00,-1175.00,4022.00,63069.00,-2368.00,3551.00,25873.00,-293.00,22613.00,35752.00,-9113.00,-2807.00,-3433.00,2214.00,3645.00,-92.00,-2122.00
1989:Q2,1146907.00,178979.00,967928.00,927855.00,40074.00,869.00,9594.00,24513.00,119278.00,3147.00,171993.00,169778.00,176459.00,114758.00,52305.00,10326.00,-930.00,-6682.00,79296.00,-121.00,-4269.00,3172.00,17529.00,10610.00,-11727.00,19502.00,-7279.00,6052.00,4062.00,8430.00,5917.00,2513.00,0.00,-35369.00,6924.00,8058.00,71758.00,-11277.00,3851.00,85978.00,246.00,81255.00,57616.00,16424.00,-938.00,6427.00,1726.00,4362.00,115.00,2216.00
1989:Q3,1160757.00,138217.00,1022541.00,942394.00,80146.00,-70.00,-6245.00,25973.00,121162.00,1797.00,231660.00,218824.00,179475.00,117619.00,52095.00,10730.00,-968.00,39349.00,119305.00,236.00,-3778.00,30789.00,31819.00,27729.00,-2504.00,3726.00,10869.00,10078.00,5560.00,-5581.00,-8153.00,2572.00,0.00,-34660.00,8205.00,5193.00,66723.00,-12247.00,4876.00,79956.00,954.00,74472.00,64197.00,14590.00,-6421.00,542.00,1564.00,4402.00,128.00,12836.00
1989:Q4,1179035.00,128385.00,1050650.00,954387.00,96264.00,522.00,-11810.00,21171.00,123217.00,2956.00,250027.00,274076.00,175361.00,114419.00,51182.00,10771.00,-1012.00,98715.00,199262.00,205.00,27703.00,28099.00,2110.00,55015.00,1886.00,7084.00,24620.00,15003.00,6422.00,14135.00,11055.00,3080.00,0.00,-23011.00,12992.00,11287.00,76185.00,-10296.00,4838.00,100547.00,2244.00,93861.00,67307.00,25078.00,621.00,-871.00,1726.00,3764.00,678.00,-24049.00
1990:Q1,1203308.00,125713.00,1077595.00,975666.00,101929.00,-76.00,11700.00,26212.00,124712.00,3400.00,237678.00,301333.00,182501.00,120535.00,51918.00,11079.00,-1032.00,118832.00,148672.00,-119.00,-16439.00,15669.00,27001.00,19786.00,-14726.00,18425.00,3602.00,15180.00,-2695.00,-1515.00,-4545.00,3030.00,0.00,2126.00,7434.00,7091.00,74835.00,4127.00,8676.00,29840.00,167.00,27073.00,45632.00,-16965.00,-7410.00,4093.00,1723.00,2960.00,-360.00,-63655.00
1990:Q2,1222232.00,183876.00,1038356.00,987254.00,51102.00,502.00,9622.00,20214.00,127136.00,4683.00,184649.00,222076.00,176672.00,116563.00,50057.00,11119.00,-1067.00,45404.00,119443.00,557.00,8800.00,-4018.00,-18881.00,44734.00,-3587.00,9138.00,15413.00,14651.00,9119.00,4006.00,1668.00,2338.00,0.00,-16104.00,10597.00,6724.00,77990.00,3336.00,1702.00,74040.00,813.00,70206.00,60499.00,6392.00,699.00,1067.00,1549.00,3010.00,11.00,-37426.00
1990:Q3,1237661.00,145499.00,1092162.00,1003866.00,88296.00,4.00,-7411.00,17826.00,128768.00,3892.00,238414.00,288021.00,173407.00,115431.00,47622.00,11445.00,-1091.00,114615.00,187337.00,637.00,-6001.00,15404.00,21957.00,64427.00,7639.00,44995.00,9865.00,-73.00,2001.00,5492.00,2972.00,2520.00,0.00,-8093.00,-938.00,8610.00,73405.00,7527.00,4911.00,72722.00,570.00,69841.00,51326.00,13590.00,8167.00,-4965.00,1723.00,2361.00,-50.00,-49608.00
1990:Q4,1243222.00,139580.00,1103642.00,1009521.00,94121.00,415.00,-11944.00,13697.00,130299.00,3781.00,246695.00,308409.00,168009.00,112479.00,45090.00,11545.00,-1106.00,140401.00,203026.00,335.00,2101.00,23150.00,8846.00,92577.00,16451.00,23801.00,6743.00,6122.00,39460.00,11649.00,9491.00,2158.00,0.00,-34715.00,11772.00,5670.00,71561.00,5418.00,4662.00,62626.00,1429.00,59697.00,42519.00,12089.00,-569.00,3420.00,2238.00,1013.00,487.00,-61714.00
1991:Q1,1245950.00,123247.00,1122703.00,1011673.00,111030.00,-8.00,9746.00,10257.00,131902.00,3882.00,239553.00,302888.00,163999.00,110316.00,43094.00,11654.00,-1065.00,138889.00,151066.00,532.00,20240.00,8887.00,51632.00,-33352.00,-17833.00,-12891.00,-11999.00,-4037.00,13408.00,-413.00,-1489.00,1076.00,0.00,21086.00,9155.00,4869.00,63215.00,3370.00,1846.00,12177.00,-199.00,10151.00,39897.00,-22184.00,-11007.00,1307.00,2138.00,2353.00,-128.00,-63335.00
1991:Q2,1260745.00,174397.00,1086348.00,1025453.00,60895.00,799.00,11066.00,9676.00,133635.00,3741.00,190198.00,159065.00,166835.00,111148.00,44945.00,11809.00,-1066.00,-7769.00,63081.00,-2.00,-1014.00,-51535.00,-27369.00,27055.00,-18368.00,10186.00,3631.00,20502.00,11104.00,-440.00,-2241.00,1801.00,0.00,348.00,21190.00,8230.00,80959.00,3286.00,2373.00,70851.00,1430.00,67294.00,60961.00,-901.00,3828.00,1269.00,2137.00,2354.00,-227.00,31132.00
1991:Q3,1273419.00,150605.00,1122814.00,1037185.00,85629.00,233.00,-7220.00,11009.00,134736.00,4120.00,234707.00,247271.00,171189.00,113273.00,47106.00,11876.00,-1065.00,76083.00,127337.00,452.00,2574.00,-19900.00,-9150.00,20414.00,4070.00,8499.00,3957.00,16200.00,-12312.00,12109.00,11513.00,596.00,0.00,-3007.00,26583.00,3917.00,79590.00,11348.00,2406.00,51254.00,2102.00,47028.00,23855.00,1194.00,9729.00,10112.00,2138.00,2353.00,-229.00,-12565.00
1991:Q4,1293272.00,140652.00,1152620.00,1044288.00,108332.00,490.00,-11542.00,8421.00,136012.00,2709.00,262088.00,285398.00,170793.00,111664.00,48212.00,11982.00,-1064.00,114605.00,188893.00,46.00,32579.00,-19677.00,2867.00,10615.00,-3027.00,5702.00,-925.00,2380.00,6485.00,21051.00,22827.00,-1776.00,0.00,7083.00,33801.00,5268.00,81848.00,9317.00,4096.00,74288.00,484.00,71588.00,49788.00,13081.00,-4402.00,10983.00,2138.00,2354.00,-138.00,-23310.00
1992:Q1,1322541.00,128554.00,1193988.00,1068571.00,125417.00,-293.00,10211.00,12690.00,136684.00,3935.00,260352.00,330180.00,178428.00,116320.00,51131.00,12047.00,-1069.00,151753.00,166211.00,1.00,11360.00,-23378.00,18812.00,24816.00,-17658.00,36006.00,14002.00,-812.00,-6722.00,-18263.00,-17007.00,-1256.00,0.00,27135.00,31222.00,7419.00,74875.00,8043.00,4169.00,14459.00,1076.00,11980.00,40365.00,-22228.00,-4449.00,-3352.00,1644.00,1467.00,-64.00,-69829.00
1992:Q2,1347278.00,176889.00,1170390.00,1082708.00,87682.00,852.00,11419.00,13029.00,137852.00,3740.00,224254.00,245177.00,182463.00,117447.00,53665.00,12418.00,-1067.00,62715.00,111811.00,387.00,11733.00,-7836.00,-16836.00,-3626.00,3624.00,8269.00,-12581.00,-7716.00,4778.00,7091.00,8446.00,-1355.00,0.00,-14780.00,31875.00,4462.00,87161.00,7434.00,4746.00,49097.00,1233.00,46416.00,32979.00,-1021.00,6339.00,6474.00,1645.00,1469.00,-21.00,-20923.00
1992:Q3,1362399.00,158505.00,1203894.00,1102082.00,101812.00,239.00,-9335.00,14542.00,139414.00,-6107.00,271448.00,272660.00,185602.00,120050.00,54149.00,12468.00,-1065.00,87057.00,151522.00,551.00,27386.00,-53662.00,-27095.00,28209.00,-314.00,24646.00,15410.00,616.00,-12149.00,-1439.00,-51.00,-1388.00,0.00,19276.00,40568.00,8914.00,91384.00,12448.00,4983.00,64465.00,-384.00,63354.00,54632.00,9601.00,-3796.00,1273.00,1644.00,1467.00,28.00,-1212.00
1992:Q4,1380836.00,148855.00,1231982.00,1120864.00,111118.00,344.00,-10158.00,16145.00,140947.00,4111.00,274601.00,269546.00,190976.00,122623.00,56920.00,12496.00,-1063.00,78571.00,159190.00,234.00,60996.00,-30018.00,-17514.00,14309.00,8524.00,28340.00,1073.00,-33475.00,9847.00,-3285.00,-1301.00,-1984.00,0.00,-3613.00,37043.00,7257.00,87647.00,1761.00,4373.00,80619.00,455.00,78614.00,45024.00,22836.00,8895.00,215.00,1644.00,1468.00,82.00,5054.00
1993:Q1,1389411.00,151350.00,1238061.00,1132329.00,105732.00,69.00,10137.00,14586.00,144086.00,3170.00,251166.00,296099.00,192000.00,123535.00,57357.00,12172.00,-1064.00,104099.00,112299.00,-155.00,-25167.00,-41772.00,9738.00,28657.00,2832.00,16679.00,-13537.00,-3933.00,26616.00,13709.00,15512.00,-1803.00,0.00,-57412.00,48188.00,7517.00,109390.00,15948.00,3657.00,8200.00,688.00,5887.00,13818.00,-17507.00,33.00,7053.00,2491.00,1498.00,127.00,-44933.00
1993:Q2,1406622.00,170554.00,1236068.00,1149727.00,86341.00,528.00,12645.00,18544.00,145442.00,4327.00,233882.00,262084.00,197870.00,128213.00,58691.00,12034.00,-1067.00,64214.00,134614.00,-93.00,21040.00,-22628.00,-10271.00,-10278.00,3158.00,2319.00,-32988.00,-6580.00,23813.00,9601.00,11465.00,-1864.00,0.00,-12789.00,45008.00,9019.00,95212.00,7710.00,3084.00,70401.00,1233.00,67545.00,53608.00,11400.00,68.00,-21.00,2490.00,1497.00,126.00,-28202.00
1993:Q3,1416715.00,168917.00,1247798.00,1166761.00,81037.00,-84.00,-9669.00,19071.00,147585.00,4272.00,253005.00,261267.00,202578.00,130271.00,61561.00,11821.00,-1075.00,58689.00,153201.00,-655.00,24317.00,-15519.00,-10710.00,-2804.00,1649.00,-12899.00,-4768.00,-14082.00,27296.00,-4767.00,-2867.00,-1900.00,0.00,-274.00,49583.00,8949.00,90409.00,10404.00,4268.00,94512.00,-72.00,92960.00,50148.00,24006.00,6535.00,9780.00,2491.00,1498.00,126.00,-8262.00
1993:Q4,1436238.00,157933.00,1278305.00,1183775.00,94530.00,179.00,-10892.00,21566.00,149694.00,4786.00,272076.00,260053.00,210584.00,134287.00,65332.00,12052.00,-1086.00,49469.00,145099.00,-177.00,30886.00,-42727.00,8170.00,28187.00,4725.00,32218.00,-19214.00,-22891.00,33349.00,760.00,2653.00,-1893.00,0.00,-24830.00,45029.00,9354.00,76555.00,11601.00,2292.00,95631.00,-788.00,94795.00,38739.00,43501.00,2208.00,7133.00,3214.00,1497.00,127.00,12023.00
1994:Q1,1449185.00,165162.00,1284023.00,1201399.00,82623.00,-142.00,11412.00,21450.00,151980.00,333.00,244166.00,387951.00,214616.00,135883.00,67757.00,12081.00,-1105.00,173336.00,205942.00,-41.00,-28357.00,3906.00,2927.00,109238.00,492.00,41830.00,57182.00,-9159.00,18893.00,2472.00,4482.00,-2010.00,0.00,-21109.00,20731.00,7007.00,95885.00,9694.00,3589.00,32606.00,665.00,30517.00,30274.00,-2293.00,2252.00,491.00,-206.00,1292.00,132.00,-143785.00
1994:Q2,1476013.00,183988.00,1292025.00,1217989.00,74036.00,235.00,12905.00,22482.00,153816.00,5326.00,232338.00,261099.00,219724.00,138167.00,70532.00,12148.00,-1123.00,41376.00,125136.00,1131.00,-6245.00,-31890.00,-14404.00,95609.00,1421.00,39469.00,22882.00,10419.00,21419.00,-3902.00,-1761.00,-2141.00,0.00,-39456.00,7680.00,6728.00,91137.00,16047.00,2701.00,83760.00,1107.00,81216.00,45082.00,34704.00,643.00,992.00,-204.00,1304.00,133.00,-28762.00
1994:Q3,1492477.00,177259.00,1315218.00,1237049.00,78169.00,173.00,-9339.00,23208.00,156133.00,4909.00,262113.00,249658.00,221548.00,140610.00,69853.00,12231.00,-1145.00,28110.00,119683.00,510.00,-9682.00,16146.00,-8528.00,46293.00,2064.00,41052.00,16767.00,-22802.00,9212.00,-1779.00,388.00,-2167.00,0.00,-47503.00,11218.00,16388.00,81595.00,10294.00,4731.00,91574.00,469.00,89657.00,46356.00,41373.00,3198.00,-1066.00,-205.00,1316.00,132.00,12455.00
1994:Q4,1519611.00,166662.00,1352948.00,1256361.00,96587.00,244.00,-12491.00,26521.00,158632.00,4898.00,289577.00,257131.00,226009.00,145807.00,68810.00,12563.00,-1171.00,31122.00,152203.00,1494.00,13137.00,-12890.00,31942.00,116680.00,699.00,61394.00,29822.00,-7611.00,32375.00,-1858.00,325.00,-2183.00,0.00,-15688.00,-46983.00,6001.00,48755.00,7980.00,3633.00,121081.00,945.00,118749.00,44797.00,61215.00,3301.00,9642.00,-206.00,1255.00,132.00,32447.00
1995:Q1,1543696.00,173504.00,1370192.00,1266408.00,103784.00,174.00,15523.00,22622.00,160550.00,4830.00,266777.00,322879.00,221726.00,143193.00,66808.00,12923.00,-1198.00,101153.00,131034.00,1477.00,-22518.00,47942.00,24520.00,-27277.00,503.00,7873.00,-27328.00,-23672.00,15347.00,3358.00,5213.00,-1855.00,0.00,-3519.00,-2885.00,10295.00,81683.00,10909.00,7049.00,29881.00,377.00,27561.00,25939.00,3377.00,2304.00,-3919.00,-140.00,1763.00,180.00,-56102.00
1995:Q2,1560061.00,210429.00,1349632.00,1286893.00,62739.00,1224.00,13244.00,22037.00,163021.00,4764.00,231013.00,254716.00,220553.00,144498.00,64341.00,12925.00,-1211.00,34163.00,127851.00,2137.00,4850.00,28548.00,28070.00,-25870.00,505.00,-99.00,5507.00,-28363.00,-3420.00,383.00,2269.00,-1886.00,0.00,-20455.00,3732.00,11804.00,83580.00,4069.00,7002.00,93687.00,488.00,91209.00,46210.00,38580.00,5506.00,1054.00,-140.00,1811.00,179.00,-23703.00
1995:Q3,1579261.00,187362.00,1391899.00,1304844.00,87054.00,725.00,-11245.00,24378.00,164815.00,5151.00,283066.00,266587.00,226518.00,148100.00,66753.00,12872.00,-1207.00,40069.00,152515.00,-358.00,-35305.00,34701.00,19176.00,38451.00,503.00,-9658.00,21120.00,-5051.00,31537.00,394.00,2286.00,-1892.00,0.00,-22065.00,18513.00,6209.00,90313.00,2814.00,-329.00,112446.00,-639.00,111046.00,51442.00,46472.00,2486.00,10787.00,-140.00,1859.00,180.00,16480.00
1995:Q4,1597956.00,177111.00,1420844.00,1321499.00,99345.00,609.00,-14819.00,25498.00,166413.00,4162.00,302522.00,324334.00,230762.00,150336.00,68693.00,12921.00,-1187.00,93571.00,189189.00,1309.00,3100.00,16243.00,27059.00,-5334.00,504.00,-8208.00,26689.00,-25866.00,1547.00,18412.00,20010.00,-1598.00,0.00,4287.00,29993.00,8246.00,80941.00,1078.00,3854.00,95618.00,-5.00,93017.00,30049.00,58561.00,8215.00,-3669.00,-139.00,2427.00,179.00,-21812.00
1996:Q1,1627230.00,183388.00,1443842.00,1340746.00,103097.00,432.00,15753.00,25941.00,167836.00,5389.00,276163.00,392952.00,235146.00,151774.00,71575.00,13011.00,-1214.00,157807.00,207015.00,2665.00,-11794.00,72522.00,37979.00,-19726.00,745.00,-6904.00,-5195.00,-8154.00,-218.00,8818.00,10594.00,-1776.00,0.00,-24811.00,59439.00,3504.00,79805.00,-2951.00,1564.00,49208.00,1257.00,45747.00,45325.00,-5952.00,-15482.00,20831.00,1026.00,2006.00,198.00,-116789.00
1996:Q2,1659839.00,249273.00,1410566.00,1364538.00,46028.00,1363.00,13854.00,27964.00,170079.00,5742.00,225837.00,267176.00,243260.00,155571.00,75566.00,13301.00,-1177.00,23916.00,125831.00,1672.00,-10933.00,14924.00,-25393.00,51363.00,1300.00,-32315.00,56049.00,-1879.00,28207.00,-4670.00,-2794.00,-1876.00,0.00,-28327.00,42995.00,7161.00,73641.00,1649.00,1749.00,101914.00,1591.00,98118.00,53356.00,34372.00,8203.00,1162.00,1026.00,2007.00,198.00,-41339.00
1996:Q3,1678660.00,208536.00,1470125.00,1379451.00,90674.00,358.00,-12385.00,27703.00,171546.00,6034.00,296632.00,248625.00,245413.00,156273.00,76380.00,13903.00,-1143.00,3213.00,99360.00,4000.00,-11435.00,34207.00,8623.00,14906.00,1023.00,21356.00,35461.00,-21869.00,-21065.00,-2742.00,-822.00,-1920.00,0.00,-63983.00,23530.00,13644.00,74588.00,9.00,4013.00,96148.00,1164.00,92781.00,57162.00,33267.00,498.00,828.00,1026.00,2006.00,197.00,48007.00
1996:Q4,1701297.00,195887.00,1505410.00,1399995.00,105415.00,720.00,-14434.00,28618.00,173533.00,5946.00,316775.00,323367.00,247813.00,158632.00,75680.00,14612.00,-1111.00,75553.00,177694.00,4028.00,-7551.00,19407.00,7587.00,-5614.00,1022.00,994.00,19503.00,-12127.00,-15006.00,35601.00,37511.00,-1910.00,0.00,-28348.00,36934.00,13722.00,100393.00,-1695.00,3229.00,102140.00,2069.00,97866.00,49252.00,44031.00,-3332.00,6890.00,1026.00,2007.00,198.00,-6592.00
1997:Q1,1732461.00,202017.00,1530444.00,1420997.00,109447.00,423.00,16113.00,31530.00,174888.00,6420.00,293755.00,295212.00,252696.00,162324.00,75992.00,15538.00,-1158.00,42516.00,85514.00,2811.00,-31004.00,39593.00,36413.00,-47238.00,323.00,-11880.00,6547.00,-4968.00,-37260.00,-10510.00,-8647.00,-1863.00,0.00,-29687.00,32703.00,11751.00,83898.00,-6664.00,3449.00,42998.00,1083.00,39609.00,42296.00,-19702.00,9773.00,6479.00,763.00,2222.00,84.00,-1457.00
1997:Q2,1752615.00,285464.00,1467151.00,1432153.00,34998.00,866.00,14146.00,27821.00,177151.00,6581.00,220109.00,281099.00,252784.00,160253.00,77252.00,16443.00,-1165.00,28316.00,128447.00,346.00,1289.00,22288.00,-17898.00,-24184.00,323.00,-59316.00,14791.00,8904.00,11115.00,16152.00,17836.00,-1684.00,0.00,-30131.00,47759.00,10812.00,105252.00,-6813.00,3575.00,100131.00,3006.00,94819.00,51377.00,23862.00,8216.00,10602.00,763.00,2223.00,83.00,-60991.00
1997:Q3,1780944.00,228879.00,1552066.00,1460621.00,91445.00,147.00,-13198.00,33134.00,178536.00,6879.00,309580.00,320820.00,261535.00,166279.00,78722.00,17746.00,-1211.00,59285.00,168842.00,1555.00,-34844.00,60997.00,26822.00,4186.00,325.00,-24818.00,5835.00,-2368.00,25212.00,1331.00,2914.00,-1583.00,0.00,-65428.00,65245.00,12266.00,96697.00,-5559.00,5574.00,109557.00,715.00,106534.00,84994.00,27767.00,-24439.00,17449.00,763.00,2224.00,84.00,-11240.00
1997:Q4,1814650.00,215461.00,1599189.00,1482891.00,116298.00,232.00,-14047.00,35097.00,180601.00,7095.00,339180.00,345406.00,267148.00,169588.00,80508.00,18349.00,-1297.00,78258.00,178423.00,1821.00,23594.00,19526.00,24456.00,-10535.00,323.00,-39658.00,36160.00,12965.00,-20324.00,15946.00,17896.00,-1950.00,0.00,-45258.00,52416.00,8104.00,88386.00,-101.00,67.00,100165.00,2327.00,95531.00,37236.00,38360.00,16285.00,2887.00,763.00,2223.00,84.00,-6226.00
1998:Q1,1855136.00,223439.00,1631697.00,1497125.00,134572.00,64.00,15728.00,34529.00,183128.00,7645.00,328920.00,391924.00,271862.00,170780.00,83066.00,19353.00,-1336.00,120062.00,176438.00,-362.00,-41397.00,29689.00,57255.00,8689.00,762.00,6870.00,-35150.00,-1197.00,37403.00,23422.00,25457.00,-2035.00,0.00,-90087.00,71932.00,4758.00,118427.00,-9071.00,3184.00,56376.00,4013.00,50211.00,55226.00,-20122.00,2911.00,9727.00,2469.00,2186.00,-34.00,-63004.00
1998:Q2,1887018.00,327970.00,1559048.00,1527582.00,31465.00,2013.00,15180.00,40471.00,185302.00,8032.00,236039.00,333620.00,283856.00,178081.00,87081.00,20133.00,-1438.00,49764.00,192264.00,968.00,19181.00,-9260.00,-22155.00,82508.00,762.00,-19803.00,33984.00,20621.00,46944.00,12525.00,14623.00,-2098.00,0.00,-57341.00,47376.00,9446.00,122527.00,-14545.00,1033.00,142499.00,3952.00,136076.00,78502.00,43701.00,-26.00,11429.00,2470.00,2186.00,285.00,-97581.00
1998:Q3,1913841.00,250602.00,1663238.00,1552392.00,110847.00,260.00,-15256.00,42504.00,187792.00,8205.00,348453.00,366097.00,291402.00,181740.00,90903.00,20284.00,-1524.00,74695.00,178321.00,1715.00,-11759.00,8190.00,42962.00,8866.00,762.00,-11874.00,61037.00,-15139.00,-25920.00,37243.00,39213.00,-1970.00,0.00,-24051.00,-13078.00,10240.00,115656.00,-1555.00,3892.00,103627.00,1138.00,100815.00,76694.00,32974.00,-9462.00,-1861.00,2470.00,2187.00,-513.00,-17644.00
1998:Q4,1937696.00,230408.00,1707287.00,1578851.00,128436.00,735.00,-12550.00,50105.00,190396.00,8512.00,373710.00,323969.00,303913.00,191033.00,93970.00,20505.00,-1595.00,20056.00,158713.00,-1775.00,58822.00,57580.00,20899.00,-58825.00,762.00,-33232.00,25692.00,-6504.00,-45543.00,-4983.00,-6810.00,1827.00,0.00,-59628.00,43319.00,16697.00,97376.00,-11901.00,1132.00,138657.00,2655.00,134968.00,91036.00,40554.00,-999.00,1907.00,2470.00,2186.00,-1152.00,49742.00
1999:Q1,1959534.00,240044.00,1719491.00,1596415.00,123076.00,340.00,13097.00,48163.00,192613.00,8825.00,342270.00,377707.00,304084.00,190354.00,94103.00,21249.00,-1622.00,73624.00,156046.00,1643.00,-14288.00,-6419.00,52227.00,36400.00,1174.00,-33644.00,5037.00,6499.00,57334.00,-2635.00,-4619.00,1984.00,0.00,5103.00,14800.00,10357.00,64520.00,-6707.00,1045.00,82423.00,2021.00,78131.00,79240.00,1127.00,-6683.00,3813.00,634.00,1047.00,1224.00,-35437.00
1999:Q2,1977068.00,345906.00,1631163.00,1629238.00,1925.00,1027.00,16391.00,54608.00,195356.00,9156.00,227370.00,196092.00,314611.00,198447.00,96468.00,21350.00,-1654.00,-118519.00,28280.00,1118.00,-28261.00,-734.00,-37611.00,-2086.00,1174.00,-37595.00,32734.00,14631.00,-13030.00,2674.00,1039.00,1635.00,0.00,-25071.00,43869.00,13275.00,80757.00,-21737.00,2086.00,146799.00,2821.00,142897.00,96499.00,29183.00,-5533.00,22114.00,634.00,1000.00,81.00,31278.00
1999:Q3,2003870.00,267168.00,1736702.00,1656614.00,80089.00,390.00,-13108.00,55987.00,199014.00,8650.00,339937.00,298331.00,320164.00,202250.00,97981.00,21594.00,-1662.00,-21833.00,138156.00,684.00,-8451.00,56718.00,11064.00,-930.00,1174.00,-22154.00,30514.00,-11135.00,671.00,20792.00,18845.00,1947.00,0.00,-4182.00,-16283.00,8076.00,80558.00,-17131.00,7241.00,159989.00,2703.00,156145.00,118015.00,40314.00,-5548.00,2730.00,634.00,1100.00,41.00,41606.00
1999:Q4,2047937.00,259000.00,1788938.00,1690738.00,98200.00,628.00,-13087.00,54646.00,202915.00,9638.00,359837.00,367504.00,323014.00,203443.00,99655.00,21563.00,-1647.00,44490.00,210555.00,-511.00,31275.00,44071.00,75700.00,-62280.00,1174.00,82999.00,7005.00,6290.00,-159747.00,44229.00,42491.00,1738.00,0.00,-70833.00,54850.00,12573.00,102809.00,-22385.00,1056.00,166065.00,2868.00,161412.00,85477.00,41727.00,-8141.00,41714.00,635.00,995.00,790.00,-7667.00
2000:Q1,2111317.00,250905.00,1860411.00,1731454.00,128957.00,-707.00,18544.00,68084.00,206903.00,8987.00,375706.00,310331.00,342249.00,219371.00,101904.00,22645.00,-1672.00,-31917.00,91908.00,4491.00,-44363.00,92031.00,82904.00,-80454.00,5612.00,-60303.00,-9382.00,2155.00,-18536.00,59416.00,58890.00,526.00,0.00,-190206.00,70287.00,10934.00,91680.00,-6059.00,1247.00,123825.00,775.00,124028.00,62248.00,143.00,142.00,58591.00,2904.00,-245.00,-733.00,65375.00
