1951:Q1,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q2,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1951:Q3,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND,ND
1998:Q2,5110564.00,38413.00,21958.00,204332.00,1083761.00,747.00,166579.00,654619.00,362257.00,0.00,109989.00,0.00,182373.00,99837.00,161979.00,19220.00,0.00,32370.00,0.00,110389.00,3401114.00,969345.00,10351.00,1879444.00,541974.00,32553.00,7000.00,0.00,46616.00,274817.00,5127940.00,33417.00,1416.00,963.00,-41956.00,72994.00,705301.00,48510.00,632133.00,24658.00,2321441.00,511162.00,396905.00,79756.00,10348.00,69408.00,223247.00,7907.00,848804.00,449849.00,398955.00,0.00
1998:Q3,5225112.00,39198.00,24934.00,229426.00,1104724.00,698.00,139881.00,686825.00,386400.00,0.00,121373.00,0.00,179052.00,103249.00,174071.00,17086.00,0.00,35051.00,0.00,121934.00,3451091.00,995400.00,10754.00,1894811.00,550126.00,27667.00,7029.00,0.00,45579.00,295464.00,5259827.00,60480.00,-1230.00,1055.00,-34944.00,95599.00,662311.00,30036.00,609839.00,22436.00,2355657.00,516102.00,427783.00,81549.00,10716.00,70833.00,243150.00,9634.00,903161.00,466975.00,436186.00,0.00
1998:Q4,5426527.00,42057.00,25308.00,245906.00,1168292.00,817.00,135008.00,722568.00,418724.00,0.00,115869.00,0.00,187975.00,106870.00,203029.00,17136.00,0.00,42769.00,0.00,143124.00,3557672.00,1035979.00,9068.00,1948253.00,564372.00,35658.00,9147.00,0.00,31187.00,311300.00,5461102.00,41073.00,1636.00,17.00,-47533.00,86953.00,676861.00,13157.00,640484.00,23220.00,2431673.00,539728.00,469626.00,83857.00,9131.00,74726.00,285087.00,10375.00,922822.00,476704.00,446118.00,0.00
1999:Q1,5455151.00,38555.00,21998.00,217889.00,1195873.00,687.00,145188.00,735808.00,406829.00,0.00,123662.00,0.00,205317.00,108633.00,205557.00,22989.00,0.00,44273.00,0.00,138295.00,3573470.00,1059064.00,8237.00,1953101.00,553068.00,37244.00,10060.00,0.00,32402.00,327660.00,5474621.00,52955.00,-882.00,246.00,-37728.00,91319.00,641153.00,16418.00,603463.00,21272.00,2444139.00,540273.00,475041.00,83950.00,8262.00,75688.00,294286.00,9794.00,933030.00,490591.00,442439.00,0.00
1999:Q2,5567151.00,40551.00,20948.00,218665.00,1227904.00,544.00,140786.00,743597.00,400268.00,0.00,121275.00,0.00,222054.00,109881.00,233096.00,24292.00,0.00,44784.00,0.00,164020.00,3627683.00,1090947.00,7377.00,1987575.00,541784.00,40223.00,11010.00,0.00,33229.00,346938.00,5575931.00,84589.00,272.00,220.00,-36589.00,120686.00,660373.00,42043.00,596134.00,22196.00,2457070.00,547395.00,487113.00,84018.00,7392.00,76626.00,322686.00,8003.00,924684.00,492241.00,432443.00,0.00
1999:Q3,5659783.00,41020.00,21191.00,194399.00,1242903.00,655.00,134406.00,754452.00,399113.00,0.00,124362.00,0.00,230977.00,111794.00,241596.00,23145.00,0.00,46656.00,0.00,171795.00,3726131.00,1114587.00,6514.00,2064398.00,540632.00,36044.00,10112.00,0.00,33927.00,354056.00,5681814.00,90369.00,65.00,480.00,-39954.00,129778.00,640392.00,46016.00,572275.00,22101.00,2488449.00,567489.00,473556.00,84577.00,6472.00,78105.00,358512.00,9575.00,968895.00,506410.00,462485.00,0.00
1999:Q4,5861164.00,66555.00,22591.00,198196.00,1266526.00,714.00,132981.00,755413.00,399386.00,0.00,120858.00,0.00,235169.00,113205.00,264213.00,22827.00,0.00,48801.00,0.00,192585.00,3863363.00,1153782.00,6605.00,2133492.00,569484.00,41990.00,12387.00,0.00,36046.00,353510.00,5854386.00,92618.00,-237.00,233.00,-49925.00,142547.00,677727.00,49561.00,605477.00,22689.00,2504257.00,614351.00,497699.00,85133.00,6596.00,78537.00,389249.00,12389.00,980963.00,501136.00,479827.00,0.00
2000:Q1,5961496.00,35187.00,17290.00,216180.00,1281011.00,677.00,135207.00,769265.00,400491.00,0.00,120526.00,0.00,248248.00,114332.00,261530.00,20767.00,0.00,46510.00,0.00,194253.00,3945844.00,1177411.00,7061.00,2196533.00,564839.00,42319.00,13656.00,0.00,37800.00,372208.00,5964329.00,103508.00,-213.00,236.00,-39554.00,143039.00,627602.00,37503.00,566881.00,23218.00,2563334.00,633005.00,528294.00,88040.00,7021.00,81019.00,398751.00,14426.00,1007369.00,515783.00,491586.00,0.00
2000:Q2,6109659.00,36992.00,17414.00,202061.00,1274144.00,579.00,125514.00,770736.00,398352.00,0.00,119352.00,0.00,253032.00,114755.00,262560.00,21234.00,0.00,46993.00,0.00,194333.00,4089030.00,1222404.00,7267.00,2283175.00,576184.00,41735.00,13489.00,0.00,38975.00,395819.00,6123212.00,147573.00,-12.00,512.00,-40457.00,187530.00,626142.00,48693.00,553643.00,23806.00,2584303.00,672828.00,527424.00,91550.00,7245.00,84305.00,431290.00,14104.00,1027998.00,532009.00,495989.00,0.00
2000:Q3,6217282.00,34494.00,16740.00,194309.00,1285772.00,645.00,117379.00,760338.00,392301.00,0.00,108901.00,0.00,259136.00,115833.00,291577.00,20697.00,0.00,51019.00,0.00,219861.00,4170213.00,1233211.00,6802.00,2336437.00,593763.00,44385.00,13830.00,0.00,43668.00,413871.00,6250906.00,142165.00,372.00,372.00,-46912.00,188333.00,589780.00,39333.00,524034.00,26413.00,2645077.00,701630.00,516277.00,94032.00,6784.00,87248.00,424402.00,17568.00,1119975.00,576051.00,543924.00,0.00
2000:Q4,6332677.00,44391.00,18105.00,240728.00,1292438.00,933.00,96605.00,766919.00,406826.00,0.00,111033.00,0.00,249060.00,116603.00,311378.00,23095.00,0.00,56493.00,0.00,231790.00,4219145.00,1247441.00,5881.00,2349989.00,615834.00,43326.00,15044.00,0.00,44486.00,415014.00,6397363.00,141153.00,901.00,110.00,-47754.00,187896.00,593984.00,16384.00,552548.00,25052.00,2721222.00,731065.00,514216.00,98616.00,5968.00,92648.00,432402.00,22085.00,1142620.00,595938.00,546682.00,0.00
2001:Q1,6377374.00,36000.00,16834.00,272166.00,1272859.00,0.00,80160.00,763468.00,421148.00,0.00,114410.00,0.00,227910.00,116185.00,313046.00,28547.00,0.00,57497.00,0.00,227002.00,4248616.00,1240110.00,5972.00,2394557.00,607977.00,38133.00,17043.00,0.00,45126.00,430596.00,6477757.00,110839.00,180.00,22.00,-32079.00,142716.00,572712.00,23878.00,525826.00,23008.00,2812219.00,736069.00,534064.00,101950.00,5982.00,95968.00,440150.00,24682.00,1145072.00,601921.00,543151.00,0.00
2001:Q2,6438072.00,37171.00,17735.00,270434.00,1293014.00,0.00,77342.00,772460.00,440426.00,0.00,116413.00,0.00,215621.00,120035.00,323177.00,26856.00,0.00,54289.00,0.00,242032.00,4289460.00,1229037.00,5336.00,2439682.00,615405.00,41433.00,17251.00,0.00,45980.00,425594.00,6530251.00,123313.00,-374.00,150.00,-39134.00,162671.00,592806.00,37699.00,528421.00,26686.00,2838879.00,743602.00,533538.00,100757.00,5422.00,95335.00,441077.00,24555.00,1131724.00,611997.00,519727.00,0.00
2001:Q3,6596411.00,36657.00,23780.00,299461.00,1335241.00,0.00,71853.00,806464.00,464453.00,0.00,133950.00,0.00,208061.00,122050.00,334874.00,24151.00,0.00,53837.00,0.00,256886.00,4301444.00,1223088.00,3939.00,2459134.00,615283.00,35564.00,16012.00,0.00,46561.00,501691.00,6755971.00,113977.00,-549.00,88.00,-44243.00,158681.00,597433.00,36353.00,534846.00,26234.00,2898941.00,757381.00,551297.00,101974.00,4086.00,97888.00,449202.00,32864.00,1252902.00,654252.00,598650.00,0.00
2001:Q4,6663418.00,47330.00,16312.00,278725.00,1404278.00,0.00,67841.00,861653.00,466298.00,0.00,168209.00,0.00,227146.00,124528.00,350256.00,38490.00,0.00,59260.00,0.00,252506.00,4338105.00,1184173.00,3585.00,2510810.00,639537.00,40310.00,21342.00,0.00,50601.00,466415.00,6787652.00,146278.00,-23.00,34.00,-43485.00,189752.00,681677.00,47459.00,611626.00,22592.00,2978199.00,726371.00,538443.00,101979.00,3676.00,98303.00,455681.00,25909.00,1133115.00,656282.00,476833.00,0.00
2002:Q1,6739415.00,34918.00,21239.00,284034.00,1456287.00,0.00,82696.00,898652.00,476544.00,0.00,166361.00,0.00,255747.00,123176.00,351763.00,31328.00,0.00,60654.00,0.00,259781.00,4306746.00,1161845.00,3501.00,2508543.00,632857.00,40760.00,22339.00,0.00,51434.00,521658.00,6773503.00,105728.00,-476.00,20.00,-40044.00,146228.00,577779.00,9510.00,546862.00,21407.00,3076149.00,734207.00,545018.00,99295.00,3511.00,95784.00,446675.00,24105.00,1164547.00,680121.00,484426.00,0.00
2002:Q2,6864152.00,36549.00,20750.00,280656.00,1489173.00,0.00,87955.00,939927.00,535773.00,0.00,145570.00,0.00,258584.00,122984.00,338307.00,25505.00,0.00,56982.00,0.00,255820.00,4358955.00,1142320.00,3981.00,2577213.00,635441.00,34045.00,18247.00,0.00,51908.00,573869.00,6921031.00,110412.00,-238.00,184.00,-37643.00,148109.00,590861.00,37122.00,531620.00,22119.00,3111488.00,732689.00,538976.00,100021.00,3992.00,96029.00,449610.00,31402.00,1255572.00,694652.00,560920.00,0.00
2002:Q3,7079069.00,37850.00,21407.00,298813.00,1518240.00,0.00,84912.00,962927.00,556619.00,0.00,156353.00,0.00,249955.00,125952.00,344449.00,22991.00,0.00,66264.00,0.00,255194.00,4486880.00,1132787.00,3775.00,2695668.00,654650.00,24862.00,13595.00,0.00,52611.00,624810.00,7167243.00,108605.00,396.00,177.00,-37477.00,145509.00,617416.00,54582.00,541090.00,21744.00,3201963.00,775211.00,558570.00,98806.00,3810.00,94996.00,459875.00,35797.00,1311000.00,723310.00,587690.00,0.00
2002:Q4,7249891.00,47818.00,20665.00,284374.00,1565065.00,0.00,95557.00,997503.00,567589.00,0.00,159057.00,0.00,270857.00,126994.00,345011.00,22562.00,0.00,67387.00,0.00,255062.00,4592452.00,1117789.00,3930.00,2799458.00,671275.00,30572.00,19596.00,0.00,51025.00,638323.00,7333565.00,158281.00,418.00,40.00,-35601.00,193424.00,627957.00,31065.00,574590.00,22302.00,3272678.00,786423.00,582211.00,101496.00,3949.00,97547.00,458434.00,35944.00,1310141.00,722819.00,587322.00,0.00
2003:Q1,7416007.00,38532.00,25049.00,323880.00,1629640.00,0.00,98536.00,1052165.00,606220.00,0.00,179535.00,0.00,266410.00,128576.00,350363.00,20118.00,0.00,79956.00,0.00,250289.00,4644030.00,1104205.00,4270.00,2873705.00,661850.00,28107.00,13791.00,0.00,53009.00,659969.00,7465998.00,148200.00,-1197.00,30.00,-37076.00,186443.00,596706.00,8528.00,588612.00,-434.00,3367318.00,815379.00,611386.00,103758.00,4282.00,99476.00,462486.00,37647.00,1323118.00,705982.00,617136.00,0.00
2003:Q2,7649280.00,39540.00,25856.00,338929.00,1684747.00,0.00,87902.00,1128376.00,668118.00,0.00,179334.00,0.00,280924.00,132711.00,335758.00,19783.00,0.00,78842.00,0.00,237133.00,4767189.00,1101911.00,4108.00,2983721.00,677449.00,37684.00,16645.00,0.00,54427.00,684263.00,7694898.00,120476.00,-525.00,768.00,-48717.00,168950.00,643449.00,26680.00,616539.00,230.00,3447987.00,835582.00,654343.00,105590.00,4118.00,101472.00,471410.00,36134.00,1379927.00,719582.00,660345.00,0.00
2003:Q3,7715693.00,40361.00,25979.00,329701.00,1641190.00,0.00,92410.00,1065739.00,608358.00,0.00,158472.00,0.00,298909.00,137998.00,345043.00,21400.00,0.00,84155.00,0.00,239488.00,4855464.00,1097719.00,3783.00,3067138.00,686824.00,40560.00,14611.00,0.00,55108.00,712718.00,7752381.00,173030.00,-496.00,174.00,-36097.00,209449.00,625406.00,29839.00,595590.00,-23.00,3484622.00,830310.00,599795.00,106070.00,3798.00,102272.00,474042.00,36132.00,1422974.00,721616.00,701358.00,0.00
2003:Q4,7832340.00,47951.00,21330.00,291307.00,1728159.00,0.00,105691.00,1105198.00,605239.00,0.00,185834.00,0.00,314125.00,138750.00,378520.00,22886.00,0.00,98333.00,0.00,257301.00,4948998.00,1114089.00,3751.00,3083895.00,747263.00,49035.00,17106.00,0.00,57478.00,670976.00,7857701.00,197337.00,-319.00,62.00,-39983.00,237577.00,666445.00,30154.00,634755.00,1536.00,3549526.00,825793.00,575710.00,107789.00,3775.00,104014.00,484579.00,37669.00,1412853.00,742661.00,670192.00,0.00
2004:Q1,8071285.00,40957.00,22841.00,311066.00,1846098.00,0.00,112564.00,1213226.00,696251.00,0.00,210832.00,0.00,306143.00,140039.00,380269.00,22823.00,0.00,134779.00,0.00,222667.00,5055828.00,1100721.00,3337.00,3212269.00,739501.00,51644.00,16351.00,0.00,60269.00,666230.00,8093088.00,191217.00,-589.00,64.00,-32220.00,223962.00,661148.00,17524.00,639326.00,4298.00,3630742.00,883190.00,615338.00,107878.00,3347.00,104531.00,500284.00,42042.00,1461249.00,776744.00,684505.00,0.00
2004:Q2,8301011.00,43347.00,27797.00,308451.00,1850290.00,0.00,110060.00,1220993.00,705415.00,0.00,200244.00,0.00,315334.00,143340.00,375897.00,22056.00,0.00,131595.00,0.00,222246.00,5232864.00,1121692.00,3856.00,3358612.00,748704.00,50815.00,16357.00,0.00,63295.00,707795.00,8356578.00,271806.00,163.00,323.00,-30200.00,301520.00,686097.00,40545.00,639603.00,5949.00,3703266.00,909282.00,634207.00,111755.00,3867.00,107888.00,539827.00,27001.00,1473337.00,807963.00,665374.00,0.00
2004:Q3,8500776.00,42019.00,22741.00,330643.00,1804553.00,0.00,90719.00,1158837.00,659576.00,0.00,194826.00,0.00,304435.00,146009.00,408988.00,25271.00,0.00,138900.00,0.00,244817.00,5382399.00,1133145.00,3356.00,3480404.00,765494.00,50319.00,15537.00,0.00,64205.00,788360.00,8593635.00,256040.00,1839.00,236.00,-29697.00,283662.00,667910.00,32254.00,629516.00,6140.00,3765431.00,956102.00,661241.00,112788.00,3374.00,109414.00,535771.00,35486.00,1602866.00,923328.00,679538.00,0.00
2004:Q4,8730223.00,41528.00,22483.00,327130.00,1788084.00,0.00,82612.00,1132536.00,672081.00,0.00,180109.00,0.00,280346.00,147840.00,425096.00,27109.00,0.00,148475.00,0.00,249512.00,5558299.00,1154738.00,3300.00,3604691.00,795570.00,57474.00,18129.00,0.00,93458.00,823638.00,8826631.00,268016.00,925.00,43.00,-26547.00,293595.00,705685.00,26919.00,667549.00,11217.00,3814759.00,1013800.00,612455.00,120238.00,3357.00,116881.00,553379.00,37186.00,1701113.00,961802.00,739311.00,0.00
2005:Q1,8926219.00,42128.00,23380.00,325144.00,1926439.00,0.00,95664.00,1225269.00,717831.00,0.00,208786.00,0.00,298652.00,152685.00,452821.00,29241.00,0.00,165314.00,0.00,258266.00,5635695.00,1150900.00,3403.00,3707497.00,773895.00,55803.00,15879.00,0.00,93796.00,807955.00,8908938.00,240817.00,-1413.00,52.00,-34295.00,276473.00,679041.00,20235.00,649061.00,9745.00,3890988.00,1065224.00,614941.00,124776.00,3446.00,121330.00,557747.00,33070.00,1702334.00,944201.00,758133.00,0.00
2005:Q2,9062576.00,45314.00,21193.00,277144.00,1918261.00,0.00,85262.00,1199512.00,698043.00,0.00,200751.00,0.00,300718.00,155957.00,477530.00,31968.00,0.00,179798.00,0.00,265764.00,5825443.00,1191708.00,3353.00,3852400.00,777982.00,57290.00,14907.00,0.00,93619.00,809405.00,9058539.00,235707.00,-977.00,235.00,-33867.00,270316.00,690863.00,30598.00,643723.00,16542.00,3917970.00,1120731.00,637427.00,125339.00,3386.00,121953.00,589705.00,34422.00,1706375.00,971022.00,735353.00,0.00
2005:Q3,9288706.00,41161.00,20276.00,308776.00,1932422.00,0.00,84144.00,1189215.00,696730.00,0.00,193246.00,0.00,299239.00,162233.00,496830.00,33421.00,0.00,192798.00,0.00,270611.00,5995775.00,1204264.00,3554.00,3980311.00,807646.00,61737.00,16533.00,0.00,94436.00,817590.00,9236958.00,249972.00,-311.00,910.00,-42639.00,292012.00,649792.00,32975.00,598748.00,18069.00,4029287.00,1194214.00,667781.00,127486.00,3609.00,123877.00,592124.00,31226.00,1695076.00,976258.00,718818.00,0.00
2005:Q4,9445783.00,50081.00,17403.00,306251.00,1920464.00,0.00,76496.00,1185014.00,694976.00,0.00,183024.00,0.00,307014.00,166129.00,492825.00,31591.00,0.00,204767.00,0.00,256467.00,6117546.00,1243320.00,3259.00,4054851.00,816116.00,62923.00,17384.00,0.00,104867.00,848864.00,9390511.00,251759.00,885.00,72.00,-38095.00,288897.00,672735.00,33886.00,621460.00,17389.00,4111636.00,1225044.00,654006.00,133719.00,3332.00,130387.00,595637.00,29424.00,1716551.00,989663.00,726888.00,0.00
2006:Q1,9706570.00,40018.00,19361.00,335247.00,1993549.00,0.00,74201.00,1234940.00,737075.00,0.00,189153.00,0.00,308712.00,169489.00,514919.00,34379.00,0.00,218554.00,0.00,261986.00,6238048.00,1269972.00,0.00,4172576.00,795500.00,68611.00,16951.00,85180.00,106437.00,803169.00,9606436.00,255146.00,-856.00,566.00,-34625.00,290061.00,647660.00,4234.00,626829.00,16597.00,4187006.00,1275967.00,689246.00,135142.00,721.00,134421.00,591687.00,28373.00,1796209.00,1005495.00,790714.00,0.00
2006:Q2,9912277.00,42622.00,19239.00,293712.00,2050776.00,0.00,78373.00,1265997.00,776074.00,0.00,191708.00,0.00,298215.00,171051.00,535355.00,35644.00,0.00,225249.00,0.00,274462.00,6407447.00,1309938.00,0.00,4300963.00,796546.00,66857.00,18478.00,87010.00,105857.00,820279.00,9855108.00,258558.00,-1037.00,291.00,-31211.00,290515.00,670918.00,41495.00,607706.00,21717.00,4228831.00,1345629.00,722252.00,141648.00,-210.00,141858.00,614277.00,26370.00,1846625.00,1071274.00,775351.00,0.00
2006:Q3,10122047.00,40074.00,16012.00,376849.00,2027342.00,0.00,70296.00,1233918.00,728458.00,0.00,206869.00,0.00,298591.00,178729.00,544399.00,37466.00,0.00,217523.00,0.00,289410.00,6512630.00,1324107.00,0.00,4371806.00,816717.00,70586.00,21371.00,89816.00,103941.00,863426.00,10079552.00,305653.00,-1099.00,322.00,-27297.00,333727.00,639063.00,48309.00,567748.00,23006.00,4273872.00,1388809.00,780152.00,146410.00,332.00,146078.00,615380.00,34626.00,1895587.00,1095094.00,800493.00,0.00
2006:Q4,10151261.00,51712.00,17477.00,377384.00,2045782.00,0.00,74411.00,1217304.00,746147.00,0.00,179947.00,0.00,291210.00,190065.00,564002.00,43714.00,0.00,224599.00,0.00,295689.00,6615928.00,1363516.00,0.00,4415664.00,836748.00,79828.00,24547.00,93392.00,95902.00,749308.00,10077131.00,345488.00,-333.00,67.00,-45524.00,391278.00,637052.00,28025.00,582266.00,26761.00,4418340.00,1364365.00,680932.00,160313.00,370.00,159943.00,609928.00,28001.00,1832712.00,1142901.00,689811.00,0.00
2007:Q1,10186856.00,41179.00,17020.00,416783.00,2070774.00,0.00,77624.00,1209416.00,751602.00,0.00,185784.00,0.00,272030.00,198384.00,585350.00,40491.00,0.00,232388.00,0.00,312471.00,6616727.00,1362005.00,0.00,4435988.00,818734.00,80031.00,22512.00,96608.00,105930.00,719291.00,10119569.00,319415.00,-870.00,27.00,-43539.00,363797.00,617459.00,3862.00,585436.00,28161.00,4539171.00,1340181.00,703874.00,166467.00,1745.00,164722.00,594367.00,26019.00,1812616.00,1153316.00,659300.00,13033.00
2007:Q2,10347978.00,43452.00,15688.00,392304.00,2094564.00,0.00,75919.00,1204282.00,745857.00,0.00,178369.00,0.00,280056.00,201492.00,612871.00,40656.00,0.00,251325.00,0.00,320890.00,6760779.00,1411984.00,0.00,4513774.00,835021.00,88604.00,24910.00,97990.00,113806.00,715881.00,10326752.00,365389.00,-1301.00,204.00,-41365.00,407851.00,607635.00,22246.00,554138.00,31251.00,4567921.00,1336748.00,717885.00,173570.00,1812.00,171758.00,606093.00,18422.00,1933089.00,1172086.00,761003.00,12604.00
2007:Q3,10764129.00,41482.00,21616.00,470237.00,2112027.00,0.00,78066.00,1139090.00,695039.00,0.00,174514.00,0.00,269537.00,204347.00,690524.00,48914.00,0.00,267834.00,0.00,373776.00,6955528.00,1502517.00,0.00,4594463.00,858548.00,92793.00,28876.00,100277.00,121418.00,819875.00,10729971.00,416620.00,-722.00,202.00,-32120.00,449260.00,613947.00,71816.00,512977.00,29154.00,4619921.00,1377505.00,720940.00,176985.00,133.00,176852.00,769638.00,18499.00,2015916.00,1210493.00,805423.00,11789.00
2007:Q4,11027723.00,54997.00,19299.00,520177.00,2103851.00,0.00,80056.00,1106300.00,697077.00,0.00,174090.00,0.00,235133.00,201960.00,715535.00,54743.00,0.00,328907.00,0.00,331885.00,7131419.00,1577895.00,0.00,4658641.00,894883.00,88762.00,29565.00,104291.00,150306.00,825056.00,10934531.00,445833.00,-19.00,48636.00,-36290.00,433506.00,639587.00,42912.00,564933.00,31742.00,4664012.00,1429581.00,736917.00,185037.00,274.00,184763.00,807810.00,12434.00,2013320.00,1256904.00,756416.00,11181.00
2008:Q1,11246605.00,45430.00,22312.00,537692.00,2094819.00,0.00,70102.00,1096151.00,724535.00,0.00,178458.00,0.00,193158.00,211546.00,717020.00,58491.00,0.00,338318.00,0.00,320211.00,7246051.00,1646658.00,0.00,4715562.00,883831.00,76915.00,26449.00,105329.00,152061.00,939547.00,11150006.00,452413.00,-555.00,111292.00,-38619.00,380295.00,636895.00,42925.00,564481.00,29489.00,4794255.00,1452154.00,725096.00,185013.00,60.00,184953.00,837369.00,1757.00,2065054.00,1284259.00,780795.00,11173.00
2008:Q2,11267804.00,45710.00,32130.00,549897.00,2139793.00,0.00,54409.00,1162310.00,784695.00,0.00,184811.00,0.00,192804.00,211954.00,711120.00,50042.00,0.00,325659.00,0.00,335419.00,7266343.00,1669112.00,0.00,4694244.00,902987.00,74484.00,25498.00,108343.00,151362.00,874244.00,11195703.00,554769.00,-638.00,174189.00,-31976.00,413194.00,640788.00,50217.00,562920.00,27651.00,4818973.00,1379736.00,740906.00,185281.00,818.00,184463.00,839710.00,-11288.00,2046828.00,1355885.00,690943.00,10719.00
2008:Q3,11683370.00,47985.00,186781.00,579694.00,2244596.00,100037.00,74468.00,1161214.00,800111.00,0.00,181772.00,0.00,179331.00,229700.00,679177.00,44672.00,0.00,315625.00,0.00,318880.00,7315845.00,1738656.00,0.00,4653827.00,923362.00,57139.00,19967.00,114923.00,154330.00,962111.00,11620513.00,696866.00,-954.00,300057.00,-37932.00,435695.00,690193.00,41454.00,609478.00,39261.00,4945285.00,1398725.00,765084.00,177089.00,870.00,176219.00,919236.00,-28629.00,2056664.00,1353467.00,703197.00,9846.00
2008:Q4,12150355.00,57725.00,617030.00,575071.00,2188803.00,15685.00,56362.00,1242498.00,850976.00,0.00,193930.00,0.00,197592.00,221895.00,652363.00,29001.00,0.00,285572.00,0.00,337790.00,7294591.00,1714389.00,0.00,4615237.00,964965.00,33791.00,19590.00,110740.00,201478.00,1051536.00,12095151.00,1130073.00,-1494.00,559695.00,34739.00,537133.00,777518.00,3453.00,711142.00,62923.00,5144647.00,1365633.00,727174.00,185304.00,488.00,184816.00,807837.00,-73550.00,2030515.00,1370538.00,659977.00,9519.00
2009:Q1,11896388.00,50305.00,567856.00,489499.00,2248502.00,4452.00,74644.00,1261340.00,833611.00,0.00,204605.00,0.00,223124.00,220403.00,687663.00,26234.00,0.00,256173.00,0.00,405256.00,7183290.00,1636278.00,0.00,4616213.00,930799.00,28292.00,33525.00,110475.00,204877.00,979767.00,12065492.00,1076710.00,-3075.00,540810.00,43009.00,495966.00,714341.00,4303.00,664716.00,45322.00,5284395.00,1329019.00,691166.00,171048.00,767.00,170281.00,710756.00,-71192.00,2159249.00,1578186.00,581063.00,9132.00
2009:Q2,11671169.00,51142.00,492520.00,403761.00,2356461.00,9841.00,87285.00,1326500.00,858283.00,3495.00,219859.00,3921.00,240942.00,225983.00,706852.00,18355.00,16733.00,213848.00,29806.00,428110.00,7049150.00,1571431.00,0.00,4564040.00,913679.00,38226.00,36014.00,111156.00,202159.00,930579.00,11801171.00,932156.00,-2831.00,328511.00,61668.00,544808.00,774694.00,4038.00,727687.00,42969.00,5296633.00,1252650.00,684614.00,168390.00,904.00,167486.00,642150.00,-80048.00,2129932.00,1547001.00,582931.00,8052.00
2009:Q3,11504308.00,50745.00,602322.00,333783.00,2391318.00,52.00,124989.00,1320702.00,804752.00,3564.00,239034.00,3952.00,269400.00,223726.00,721849.00,17722.00,17706.00,213023.00,27254.00,446144.00,6832063.00,1483431.00,0.00,4437829.00,910803.00,51431.00,49727.00,110416.00,207404.00,875099.00,11667696.00,828895.00,-2535.00,207232.00,37084.00,587114.00,795782.00,3701.00,758359.00,33722.00,5488577.00,1058855.00,651872.00,161330.00,712.00,160618.00,583462.00,-64549.00,2163472.00,1590646.00,572826.00,7288.00
2009:Q4,11440941.00,54922.00,661403.00,266888.00,2434424.00,0.00,124473.00,1417424.00,837531.00,3554.00,263997.00,3971.00,308371.00,224336.00,668191.00,16227.00,17808.00,202901.00,26008.00,405247.00,6703312.00,1425124.00,0.00,4371923.00,906265.00,63597.00,46115.00,111496.00,261660.00,837123.00,11623578.00,633711.00,-2097.00,96618.00,42244.00,496946.00,871553.00,3789.00,833500.00,34264.00,5616978.00,1029945.00,532142.00,176958.00,614.00,176344.00,541743.00,-66208.00,2286756.00,1599484.00,687272.00,6926.00
2010:Q1,11659397.00,51802.00,688812.00,255946.00,2441822.00,0.00,188737.00,1421895.00,802110.00,3650.00,312607.00,3582.00,299946.00,225836.00,605354.00,14353.00,17094.00,170797.00,25628.00,377482.00,6964036.00,1425703.00,0.00,4311143.00,1227190.00,66935.00,43188.00,112111.00,260553.00,774192.00,11738415.00,441439.00,-1625.00,11523.00,18300.00,413241.00,825454.00,4113.00,786061.00,35280.00,5731243.00,972781.00,557453.00,553346.00,132863.00,420483.00,485764.00,-72027.00,2242962.00,1576985.00,665977.00,7532.00
2010:Q2,11518640.00,53787.00,647492.00,255110.00,2411421.00,0.00,187866.00,1412864.00,766300.00,3421.00,333020.00,3468.00,306655.00,228476.00,582215.00,7480.00,12110.00,157831.00,24886.00,379908.00,6889074.00,1421318.00,0.00,4253420.00,1214336.00,49452.00,38692.00,112826.00,262961.00,797825.00,11690458.00,418617.00,-1948.00,673.00,24757.00,395135.00,843883.00,3234.00,803592.00,37057.00,5713808.00,959931.00,521214.00,563888.00,135998.00,427890.00,452050.00,-63523.00,2280590.00,1632910.00,647680.00,6404.00
